Event,Object Number,Raw Centroid X,Area_MC,Time,Raw Max Pixel_SSC - 773/56 - A1,SSC - 773/56 - A1,UCI_SSC - 773/56 - A1,Area_SSC - 773/56 - A1,Aspect Ratio_SSC - 773/56 - A1,Raw Max Pixel_488 - 773/56 - C1,488 - 773/56 - C1,UCI_488 - 773/56 - C1,Area_488 - 773/56 - C1,Aspect Ratio_488 - 773/56 - C1,Raw Max Pixel_488 - 528/46 - C3,488 - 528/46 - C3,UCI_488 - 528/46 - C3,Area_488 - 528/46 - C3,Aspect Ratio_488 - 528/46 - C3,Raw Max Pixel_488 - 583/24 - C4,488 - 583/24 - C4,UCI_488 - 583/24 - C4,Area_488 - 583/24 - C4,Aspect Ratio_488 - 583/24 - C4,Raw Max Pixel_488 - 611/31 - C5,488 - 611/31 - C5,UCI_488 - 611/31 - C5,Area_488 - 611/31 - C5,Aspect Ratio_488 - 611/31 - C5,Raw Max Pixel_488 - 702/87 - C6,488 - 702/87 - C6,UCI_488 - 702/87 - C6,Area_488 - 702/87 - C6,Aspect Ratio_488 - 702/87 - C6,Raw Max Pixel_FSC - 456/51 - D2,FSC - 456/51 - D2,UCI_FSC - 456/51 - D2,Area_FSC - 456/51 - D2,Aspect Ratio_FSC - 456/51 - D2
78,77,9.833333,233.28,14.903,337,760.18665,760.18665,51.84,0.25775442,129,100.27965,100.27965,0,1,114,90.79646,90.79646,0,1,136,69.40885,69.40885,0,1,130,123.68496,123.68496,0,1,147,91.60354,91.60354,0,1,2115,8796.299,8796.299,181.44,0.8852732
79,78,12.210526,492.48,15.039,766,4595.3467,4595.3467,246.24,0.8553358,134,148.33492,148.33492,0,1,116,200.3432,200.3432,0,1,136,193.66508,193.66508,0,1,132,166.14319,166.14319,0,1,146,139.63313,139.63313,0,1,4229,44536.15,44536.15,375.84,0.89422214
80,79,23.105263,246.24,15.16,486,927.9398,927.9398,64.8,0.5776266,134,75.66372,75.66372,0,1,117,100.68319,100.68319,0,1,129,71.62832,71.62832,0,1,143,89.38407,89.38407,0,1,147,95.840706,95.840706,0,1,3066,13210.885,13210.885,181.44,0.5267223
81,80,27,362.88,15.217,1314,3175.6567,3175.6567,64.8,0.6127351,3703,11711.734,11711.734,181.44,0.8224796,236,723.1434,723.1434,38.88,0.5412596,507,935.20355,935.20355,51.84,0.4511697,304,704.5805,704.5805,38.88,0.6981948,23717,80359.914,80359.914,246.24,0.8749745,19123,36770.098,36770.098,246.24,0.48717228
82,81,31.865385,673.92,15.473,10482,52529.184,52529.184,324,0.89686555,3187,20576.697,20576.697,324,0.9108806,289,1304.8461,1304.8461,77.76,0.7041866,454,1785.4619,1785.4619,103.68,0.8006317,310,1337.9363,1337.9363,90.72,0.8472429,25541,137159.75,137159.75,401.76,0.842569,22192,121241.32,121241.32,479.52,0.7321193
83,82,14.0222225,583.2,15.602,525,4175.2246,4175.2246,259.2,0.72803503,130,226.18407,226.18407,0,1,118,186.4354,186.4354,0,1,137,212.06018,212.06018,0,1,134,206.41061,206.41061,0,1,149,219.52567,219.52567,0,1,5662,43185.844,43185.844,401.76,0.85759765
84,83,6.2272725,285.12,15.602,207,844.4769,844.4769,116.64,0.26895508,129,70.42367,70.42367,0,1,115,101.588165,101.588165,0,1,131,82.56568,82.56568,0,1,134,108.0639,108.0639,0,1,145,101.790535,101.790535,0,1,2848,10626.284,10626.284,168.48,0.41865206
85,84,9.957447,609.12,15.639,4365,17056.406,17056.406,194.4,0.92139965,8007,44674.367,44674.367,388.8,0.92011636,400,2254.3752,2254.3752,129.6,0.68262506,676,3235.3806,3235.3806,129.6,0.86737424,508,2330.846,2330.846,129.6,0.93349296,56230,267783.8,267783.8,583.2,0.935049,15310,69380.89,69380.89,298.08,0.9907761
86,85,30.020618,1257.12,15.688,18267,140181.66,140181.66,531.36,0.77539,11522,115911.164,115911.164,570.24,0.8776208,515,5678.6123,5678.6123,246.24,0.8374425,927,8140.407,8140.407,259.2,0.87155825,634,5814.6055,5814.6055,233.28,0.88800496,59048,673790.9,673790.9,1127.52,0.85354257,23458,174903.36,174903.36,596.16,0.8453456
87,86,9.444445,349.92,15.952,351,1478.9735,1478.9735,116.64,0.62528706,133,218.11328,218.11328,0,1,112,98.26195,98.26195,0,1,132,171.30266,171.30266,0,1,130,179.17168,179.17168,0,1,146,118.0354,118.0354,0,1,1880,14046.2705,14046.2705,259.2,0.907721
88,87,30.13889,466.56,16.159,2651,9505.381,9505.381,168.48,0.8894001,4414,21038.953,21038.953,259.2,0.85805064,261,1180.7576,1180.7576,77.76,0.666425,543,1738.4496,1738.4496,77.76,0.72287,410,1251.5787,1251.5787,90.72,0.7651264,37456,136973.33,136973.33,336.96,0.8790344,20270,49664.13,49664.13,336.96,0.39854413
89,88,31.69697,427.68,16.195,863,4434.499,4434.499,181.44,0.6956138,129,108.35044,108.35044,0,1,115,184.01416,184.01416,0,1,132,123.483185,123.483185,0,1,147,128.52744,128.52744,0,1,147,129.33452,129.33452,0,1,6332,34089.65,34089.65,324,0.76591706
90,89,12.375,207.36,16.502,248,579.68494,579.68494,51.84,0.92295235,132,124.89558,124.89558,0,1,106,35.511505,35.511505,0,1,130,49.433628,49.433628,0,1,129,40.55575,40.55575,0,1,145,72.4354,72.4354,0,1,4628,11247.265,11247.265,155.52,0.8168912
91,90,13.860465,557.28,16.573,1583,7650.308,7650.308,181.44,0.75655353,133,240.1062,240.1062,0,1,112,222.14867,222.14867,0,1,140,228.80708,228.80708,0,1,135,190.67256,190.67256,0,1,151,298.82123,298.82123,0,1,9837,56236.703,56236.703,401.76,0.85901535
92,91,7.117647,220.32,16.881,283,670.9235,670.9235,51.84,0.45444748,127,106.221176,106.221176,0,1,114,87.712944,87.712944,0,1,133,69.204704,69.204704,0,1,129,52.30588,52.30588,0,1,141,70.21059,70.21059,0,1,3664,14005.947,14005.947,168.48,0.77533025
93,92,32.80851,609.12,16.909,1713,13184.703,13184.703,349.92,0.8360502,134,289.69412,289.69412,0,1,116,256.29883,256.29883,0,1,141,273.80118,273.80118,0,1,146,192.52588,192.52588,0,1,151,144.64589,144.64589,0,1,13952,81855.69,81855.69,440.64,0.85213906
94,93,19.464285,362.88,17.266,567,2132.3044,2132.3044,129.6,0.7062347,133,122.07079,122.07079,0,1,118,183.20708,183.20708,0,1,132,134.98407,134.98407,0,1,132,88.77876,88.77876,0,1,148,146.28319,146.28319,0,1,6270,28413.037,28413.037,246.24,0.71239674
95,94,3.3030303,427.68,18.139,764,3200.5164,3200.5164,155.52,0.8200701,132,147.8647,147.8647,0,1,131,154.10118,154.10118,0,1,132,121.91294,121.91294,0,1,131,166.7753,166.7753,0,1,143,152.69295,152.69295,0,1,5524,28943.182,28943.182,298.08,0.5055755
96,95,14.56338,920.16,18.252,1040,12396.945,12396.945,466.56,0.77465385,134,369.84424,369.84424,0,1,120,446.31503,446.31503,0,1,139,288.9345,288.9345,0,1,134,329.28848,329.28848,0,1,151,437.8407,437.8407,0,1,8603,132807.19,132807.19,738.72,0.7544432
97,96,32.692307,505.44,18.424,1642,4317.046,4317.046,142.56,0.9180029,4165,14907.177,14907.177,233.28,0.87175864,255,976.91296,976.91296,64.8,0.5137804,430,1303.6235,1303.6235,51.84,0.85730106,320,954.9847,954.9847,51.84,0.9763395,28259,101013.12,101013.12,324,0.9028999,13712,53592.81,53592.81,311.04,0.96783
98,97,20.378378,479.52,18.445,721,3842.873,3842.873,168.48,0.7817216,1935,13782.6,13782.6,349.92,0.8960482,206,892.62,892.62,25.92,0,283,1106.8729,1106.8729,51.84,0.91272545,239,910.32355,910.32355,64.8,0.65649635,24409,95731.836,95731.836,427.68,0.86195403,13963,45967.414,45967.414,272.16,0.80249786
99,98,26.125,207.36,18.502,379,705.38763,705.38763,51.84,0.70407736,125,73.64602,73.64602,0,1,112,72.63717,72.63717,0,1,125,11.904425,11.904425,0,1,143,103.507965,103.507965,0,1,144,67.79469,67.79469,0,1,5220,13323.464,13323.464,155.52,0.6430152
100,99,16.297297,479.52,18.517,1539,6178.8,6178.8,181.44,0.70986086,2519,17022.723,17022.723,375.84,0.9391969,213,955.1788,955.1788,64.8,0.5697521,346,1364.7717,1364.7717,64.8,0.7813272,269,1052.2301,1052.2301,64.8,0.78576136,28164,110063.266,110063.266,440.64,0.87774175,16021,46781.27,46781.27,272.16,0.85730225
101,100,31.711538,673.92,18.524,7597,25863.674,25863.674,259.2,0.7260836,7483,44380.3,44380.3,414.72,0.8622991,420,2306.6335,2306.6335,129.6,0.6514719,718,3248.6973,3248.6973,116.64,0.8677861,530,2341.9434,2341.9434,142.56,0.96456724,55024,272202.13,272202.13,583.2,0.8582097,14090,77733.66,77733.66,375.84,0.84992856
102,101,29.291666,622.08,18.638,799,5150.177,5150.177,194.4,0.79341435,2842,25051.35,25051.35,466.56,0.95275944,258,1466.0602,1466.0602,90.72,0.5808497,424,1928.9204,1928.9204,103.68,0.88668704,314,1553.6283,1553.6283,90.72,0.9377878,33262,164914.22,164914.22,557.28,0.8854673,12938,59343.91,59343.91,349.92,0.8762715
103,102,6.8235292,220.32,18.903,299,640.8212,640.8212,64.8,0.6212199,126,82.32212,82.32212,0,1,109,47.6177,47.6177,0,1,136,62.952213,62.952213,0,1,133,92.00708,92.00708,0,1,142,46.81062,46.81062,0,1,2686,8245.731,8245.731,155.52,0.6358962
104,103,10.586206,375.84,18.909,522,3373.9307,3373.9307,168.48,0.49926102,127,149.27293,149.27293,0,1,117,142.23177,142.23177,0,1,133,181.46118,181.46118,0,1,130,100.990585,100.990585,0,1,148,92.34,92.34,0,1,3539,24485.389,24485.389,285.12,0.57295185
105,104,9.849056,686.88,19.183,2784,15090.592,15090.592,233.28,0.795087,5214,32927.51,32927.51,336.96,0.60914683,341,1833.6497,1833.6497,103.68,0.57136965,573,2548.101,2548.101,142.56,0.5722318,398,1902.259,1902.259,116.64,0.7128952,39628,210319.06,210319.06,531.36,0.63712215,20702,91856.36,91856.36,414.72,0.49580324
106,105,3.547619,544.32,19.189,887,5505.7075,5505.7075,220.32,0.8414638,131,178.44353,178.44353,0,1,129,118.49294,118.49294,0,1,132,195.34235,195.34235,0,1,135,189.30705,189.30705,0,1,142,140.62646,140.62646,0,1,7965,39297.406,39297.406,362.88,0.78649443
107,106,8.5,440.64,19.44,660,3294.667,3294.667,155.52,0.6563238,128,136.19647,136.19647,0,1,112,161.94705,161.94705,0,1,137,190.7153,190.7153,0,1,133,178.6447,178.6447,0,1,148,159.73412,159.73412,0,1,4486,29667.896,29667.896,311.04,0.42734152
108,107,5.12766,609.12,19.504,4436,12599.079,12599.079,181.44,0.8137898,7169,38148.492,38148.492,388.8,0.9296293,355,1948.9977,1948.9977,103.68,0.66706735,641,2711.4565,2711.4565,116.64,0.9325362,451,2025.6459,2025.6459,103.68,0.96280175,44060,221000.4,221000.4,544.32,0.9407801,11638,51155.11,51155.11,272.16,0.81503904
109,108,9.076923,505.44,19.798,1477,5277.8647,5277.8647,155.52,0.84578794,3151,18051.162,18051.162,349.92,0.8974848,256,1078.7083,1078.7083,64.8,0.6530702,440,1430.3647,1430.3647,77.76,0.84335935,323,1134.8364,1134.8364,64.8,0.7667734,34230,116597.45,116597.45,401.76,0.947421,17039,56395.516,56395.516,298.08,0.850195
110,109,30.261906,544.32,20.026,5886,20132.13,20132.13,207.36,0.9399292,5821,27800.576,27800.576,285.12,0.8771151,347,1544.6329,1544.6329,90.72,0.6322024,577,2075.94,2075.94,90.72,0.8298453,436,1549.4612,1549.4612,103.68,0.87636,37432,177885.06,177885.06,414.72,0.9348842,25348,66273.19,66273.19,324,0.5625079
111,110,30.52174,298.08,20.169,638,2576.467,2576.467,129.6,0.39644954,137,152.69295,152.69295,0,1,114,63.370586,63.370586,0,1,132,116.48118,116.48118,0,1,143,53.915295,53.915295,0,1,148,105.014114,105.014114,0,1,3617,16929.484,16929.484,233.28,0.6201015
112,111,27.032259,401.76,20.176,1629,5666.739,5666.739,129.6,0.882821,3394,12167.153,12167.153,194.4,0.8276117,246,832.06586,832.06586,51.84,0.7538169,487,1132.6235,1132.6235,51.84,0.37046453,294,756.82587,756.82587,51.84,0.8081558,22997,80187.53,80187.53,272.16,0.83044887,13359,28466.15,28466.15,246.24,0.52590245
113,112,14.283334,777.6,20.527,3368,15942.431,15942.431,285.12,0.84164816,4839,40931.766,40931.766,557.28,0.9389177,311,2106.5188,2106.5188,142.56,0.69119066,481,2989.4824,2989.4824,168.48,0.90550613,347,2201.273,2201.273,129.6,0.85095,40445,245666.25,245666.25,751.68,0.85350806,7881,58215.723,58215.723,401.76,0.82251406
114,113,29.5,207.36,20.614,303,689.63293,689.63293,51.84,0,130,85.09765,85.09765,0,1,114,98.3753,98.3753,0,1,133,44.46,44.46,0,1,138,43.25294,43.25294,0,1,148,109.842354,109.842354,0,1,1392,6890.7866,6890.7866,168.48,0.530536
115,114,17.52459,790.56,20.671,638,7246.5654,7246.5654,414.72,0.7320876,133,299.1494,299.1494,0,1,117,226.12236,226.12236,0,1,133,328.11884,328.11884,0,1,138,205.60236,205.60236,0,1,151,262.93765,262.93765,0,1,6257,71577.234,71577.234,596.16,0.7327252
116,115,15.6,129.6,21.178,385,638.4,638.4,64.8,0.8980961,125,50.64425,50.64425,0,1,107,42.37168,42.37168,0,1,134,48.424778,48.424778,0,1,130,53.267258,53.267258,0,1,138,31.879646,31.879646,0,1,1360,2543.9521,2543.9521,64.8,0.25686672
117,116,16.481482,349.92,21.264,894,2039.3259,2039.3259,90.72,0.8323515,3717,12585.801,12585.801,220.32,0.7027606,253,729.66705,729.66705,25.92,0,383,1067.2412,1067.2412,77.76,0.9635267,273,789.2153,789.2153,51.84,0.9445336,28273,86074.16,86074.16,311.04,0.82263523,16078,40929.266,40929.266,220.32,0.71425956
118,117,10.452381,544.32,21.615,1920,7491.441,7491.441,116.64,0.9383473,7047,25995.633,25995.633,259.2,0.70881057,351,1435.1893,1435.1893,64.8,0.5826121,693,2051.3948,2051.3948,77.76,0.7062163,471,1529.6177,1529.6177,90.72,0.942033,46546,162036.58,162036.58,388.8,0.8132888,20489,68012.195,68012.195,336.96,0.7675141
119,118,17.235294,440.64,21.737,251,1432.1628,1432.1628,129.6,0.5395079,134,187.44424,187.44424,0,1,114,210.84956,210.84956,0,1,132,98.867256,98.867256,0,1,129,151.12566,151.12566,0,1,144,168.47787,168.47787,0,1,1705,15652.503,15652.503,362.88,0.5652999
120,119,8.394737,492.48,21.853,700,5327.354,5327.354,259.2,0.91752464,130,177.0353,177.0353,0,1,113,154.50352,154.50352,0,1,132,181.46118,181.46118,0,1,133,141.42706,141.42706,0,1,143,189.30705,189.30705,0,1,6403,52896.094,52896.094,362.88,0.79602945
121,120,27.558823,440.64,22.28,1171,3269.52,3269.52,90.72,0.68236774,5306,16257.473,16257.473,194.4,0.629841,276,973.89526,973.89526,38.88,0,447,1336.2141,1336.2141,51.84,0.8822993,351,1032.0353,1032.0353,51.84,0.79383874,26069,106583.3,106583.3,336.96,0.92702484,15205,42484.848,42484.848,233.28,0.84363675
122,121,25.357143,181.44,22.487,228,550.42834,550.42834,64.8,0.35095373,127,43.582302,43.582302,0,1,114,47.01239,47.01239,0,1,126,28.046019,28.046019,0,1,140,40.757523,40.757523,0,1,147,59.723892,59.723892,0,1,2605,6360.5947,6360.5947,116.64,0.5602466
123,122,9.8,518.4,22.509,2257,6573.8438,6573.8438,129.6,0.6715414,6029,22947.395,22947.395,207.36,0.6880423,344,1289.5411,1289.5411,64.8,0.59425515,620,1809.18,1809.18,90.72,0.7372097,437,1378.8635,1378.8635,77.76,0.86570567,43362,147503.19,147503.19,375.84,0.7710484,15583,54647.395,54647.395,311.04,0.8025989
124,123,13.65625,414.72,22.61,1085,3475.7258,3475.7258,116.64,0.73870206,2898,12801.663,12801.663,259.2,0.77530843,253,796.0553,796.0553,38.88,0.49701044,376,1070.8623,1070.8623,77.76,0.7975188,281,807.12,807.12,51.84,0.82767904,33314,87618.19,87618.19,375.84,0.47188196,13346,43987.293,43987.293,246.24,0.83618844
125,124,12.652174,298.08,22.903,329,1207.9305,1207.9305,103.68,0.41918674,127,110.77168,110.77168,0,1,110,71.62832,71.62832,0,1,130,95.63894,95.63894,0,1,130,128.32567,128.32567,0,1,140,48.02124,48.02124,0,1,4823,15738.255,15738.255,220.32,0.3624147
126,125,19.115385,336.96,22.909,687,2792.8992,2792.8992,155.52,0.6721438,129,147.29204,147.29204,0,1,114,112.99115,112.99115,0,1,134,173.52213,173.52213,0,1,138,158.59116,158.59116,0,1,154,150.72212,150.72212,0,1,6204,23756.188,23756.188,207.36,0.6707826
127,126,29.714285,181.44,22.96,338,663.4195,663.4195,64.8,0.5800467,130,64.76814,64.76814,0,1,112,53.469025,53.469025,0,1,134,71.62832,71.62832,0,1,147,73.847786,73.847786,0,1,148,78.08495,78.08495,0,1,3859,9531.143,9531.143,116.64,0.9625677
128,127,31.37037,349.92,23.031,662,1816.2212,1816.2212,90.72,0.8930681,129,43.25294,43.25294,0,1,114,139.81764,139.81764,0,1,135,79.26353,79.26353,0,1,147,126.74117,126.74117,0,1,146,161.34354,161.34354,0,1,4090,21183.48,21183.48,272.16,0.64890593
129,128,2.7692308,336.96,23.039,425,2083.5847,2083.5847,155.52,0.8290475,134,140.82353,140.82353,0,1,137,132.57529,132.57529,0,1,131,87.914116,87.914116,0,1,133,172.40823,172.40823,0,1,142,91.53529,91.53529,0,1,4207,15582.526,15582.526,220.32,0.8554147
130,129,7.7090907,712.8,23.511,59781,144826.53,144826.53,479.52,0.59177583,134,320.6753,320.6753,0,1,121,240.00352,240.00352,0,1,132,308.40353,308.40353,0,1,133,237.79059,237.79059,0,1,152,335.36118,335.36118,0,1,37250,92061.805,92061.805,285.12,0.88545245
131,130,14.51282,505.44,23.697,359,2443.0872,2443.0872,181.44,0.4269904,132,93.34588,93.34588,0,1,113,174.62117,174.62117,0,1,132,189.50824,189.50824,0,1,137,184.47882,184.47882,0,1,145,205.2,205.2,0,1,4871,30875.559,30875.559,401.76,0.34866112
132,131,9.863636,285.12,23.762,509,1553.5134,1553.5134,103.68,0.92164266,130,146.2553,146.2553,0,1,118,132.57529,132.57529,0,1,133,103.00235,103.00235,0,1,130,59.749413,59.749413,0,1,144,80.47059,80.47059,0,1,4288,16723.32,16723.32,181.44,0.84904766
133,132,6.105263,246.24,24.241,370,1285.1152,1285.1152,90.72,0.4442484,126,91.73647,91.73647,0,1,112,105.41647,105.41647,0,1,132,99.78353,99.78353,0,1,131,99.9847,99.9847,0,1,143,72.6247,72.6247,0,1,4875,16464.082,16464.082,207.36,0.24469973
134,133,19.454546,712.8,24.377,1406,8815.754,8815.754,336.96,0.70073336,133,302.16705,302.16705,0,1,120,290.09647,290.09647,0,1,138,297.54,297.54,0,1,138,223.90941,223.90941,0,1,147,239.19882,239.19882,0,1,7551,73436.25,73436.25,505.44,0.63427466
135,134,18,181.44,25.43,289,509.28915,509.28915,38.88,0.6909319,132,108.91847,108.91847,0,1,110,49.54487,49.54487,0,1,136,87.6563,87.6563,0,1,136,72.21114,72.21114,0,1,141,66.19355,66.19355,0,1,1986,6797.7866,6797.7866,142.56,0.8297561
136,135,28.166666,466.56,25.602,1142,5080.671,5080.671,181.44,0.74134964,131,186.69176,186.69176,0,1,120,280.44,280.44,0,1,132,190.51411,190.51411,0,1,146,218.47765,218.47765,0,1,148,251.47058,251.47058,0,1,5081,34675.473,34675.473,324,0.7697669
137,136,21.11628,557.28,25.759,1273,4300.174,4300.174,129.6,0.4769573,4932,18857.54,18857.54,168.48,0.84106845,255,1107.4381,1107.4381,64.8,0.7287053,501,1455.2551,1455.2551,90.72,0.9653613,366,1154.5759,1154.5759,77.76,0.78540486,22241,123895.06,123895.06,375.84,0.84950644,15972,46979.62,46979.62,324,0.41561648
138,137,13.287671,946.08,26.032,6432,33447.2,33447.2,324,0.62297285,9885,70920.04,70920.04,401.76,0.8232059,527,3523.9038,3523.9038,194.4,0.7791011,710,5016.2676,5016.2676,181.44,0.8823034,489,3794.8962,3794.8962,194.4,0.9359595,46424,418417.25,418417.25,816.48,0.9211779,21095,115681.086,115681.086,479.52,0.64150316
139,138,29.11111,233.28,26.058,4040,9544.709,9544.709,103.68,0.73543274,126,63.385338,63.385338,0,1,117,72.01056,72.01056,0,1,130,70.40587,70.40587,0,1,143,64.99003,64.99003,0,1,147,109.31965,109.31965,0,1,6726,15583.347,15583.347,129.6,0.72423327
140,139,12.205882,440.64,26.146,2974,8764.052,8764.052,155.52,0.8959593,5655,18337.436,18337.436,181.44,0.92457956,260,966.2506,966.2506,77.76,0.6313447,502,1438.0094,1438.0094,64.8,0.72616184,392,1064.2235,1064.2235,64.8,0.7506983,28250,114562.16,114562.16,298.08,0.94142914,20064,39663.348,39663.348,220.32,0.39975893
141,140,25.347826,596.16,26.247,1029,7204.6665,7204.6665,246.24,0.5350196,137,228.46803,228.46803,0,1,114,211.61877,211.61877,0,1,133,189.35367,189.35367,0,1,144,175.5132,175.5132,0,1,148,219.64223,219.64223,0,1,5657,52037.695,52037.695,440.64,0.683538
142,141,27.142857,453.6,26.469,1908,6943.2036,6943.2036,155.52,0.74013144,3328,18520.91,18520.91,336.96,0.8953956,234,1091.1812,1091.1812,77.76,0.6682077,452,1492.1259,1492.1259,90.72,0.7617036,319,1103.8553,1103.8553,64.8,0.9016811,32514,124881.91,124881.91,414.72,0.7744355,14196,53234.57,53234.57,272.16,0.7024963
143,142,7.470588,440.64,26.483,533,2035.5035,2035.5035,129.6,0.87879014,129,146.65765,146.65765,0,1,117,166.37294,166.37294,0,1,134,194.33647,194.33647,0,1,132,140.22,140.22,0,1,146,123.723526,123.723526,0,1,6424,29037.205,29037.205,311.04,0.50375766
144,143,10.117647,220.32,26.49,232,684.60175,684.60175,77.76,0.5993303,139,108.31672,108.31672,0,1,113,45.733723,45.733723,0,1,131,33.29736,33.29736,0,1,127,75.62112,75.62112,0,1,142,24.872726,24.872726,0,1,2540,7989.16,7989.16,155.52,0.69986355
145,144,20.5,440.64,26.519,687,3495.4412,3495.4412,220.32,0.86084896,129,117.28588,117.28588,0,1,115,134.38588,134.38588,0,1,134,159.13058,159.13058,0,1,138,181.86353,181.86353,0,1,150,230.14589,230.14589,0,1,4576,29219.475,29219.475,324,0.79576856
146,145,8,233.28,26.627,397,987.5753,987.5753,64.8,0.5898058,131,121.30941,121.30941,0,1,118,102.19765,102.19765,0,1,132,80.06824,80.06824,0,1,133,88.71883,88.71883,0,1,146,103.20353,103.20353,0,1,8581,16924.623,16924.623,168.48,0.6069585
147,146,14.222222,466.56,26.748,1866,4085.5461,4085.5461,103.68,0.6717896,4016,12501.555,12501.555,129.6,0.8135159,220,725.9226,725.9226,64.8,0.6450697,382,1030.413,1030.413,51.84,0.9318091,313,837.44867,837.44867,64.8,0.7993848,17051,83222.625,83222.625,285.12,0.934532,23135,41207.09,41207.09,272.16,0.60969055
148,147,15.347826,298.08,26.963,263,848.3612,848.3612,77.76,0.6038261,127,109.842354,109.842354,0,1,115,110.445885,110.445885,0,1,130,88.115295,88.115295,0,1,131,65.382355,65.382355,0,1,144,122.91882,122.91882,0,1,3954,17327.629,17327.629,220.32,0.5586269
149,148,32.64706,220.32,26.999,195,506.76352,506.76352,64.8,0.5817192,134,95.35765,95.35765,0,1,108,63.77294,63.77294,0,1,131,83.89059,83.89059,0,1,143,58.14,58.14,0,1,150,124.72941,124.72941,0,1,1458,5824.26,5824.26,168.48,0.5869845
150,149,8.75,362.88,27.071,804,2661.7993,2661.7993,116.64,0.80122167,125,91.467445,91.467445,0,1,114,131.38417,131.38417,0,1,131,212.42111,212.42111,0,1,135,155.05338,155.05338,0,1,144,67.397064,67.397064,0,1,6577,25091.566,25091.566,259.2,0.6831883
151,150,28.056818,1140.48,27.186,1348,20399.078,20399.078,583.2,0.5726004,133,419.0252,419.0252,0,1,118,416.81876,416.81876,0,1,135,518.1149,518.1149,0,1,145,485.41934,485.41934,0,1,151,508.08563,508.08563,0,1,9779,155993.28,155993.28,894.24,0.6633553
152,151,18.461538,673.92,27.236,1581,7197.044,7197.044,155.52,0.5624007,3153,12949.464,12949.464,194.4,0.9745073,191,903.04047,903.04047,25.92,0,267,1175.4369,1175.4369,51.84,0.96409756,230,881.9789,881.9789,64.8,0.794213,7202,83185.63,83185.63,440.64,0.83063304,13551,38881.69,38881.69,324,0.9127638
153,152,5.5625,207.36,27.243,395,893.21173,893.21173,64.8,0.6424002,133,98.28739,98.28739,0,1,114,77.02522,77.02522,0,1,132,53.757183,53.757183,0,1,131,64.38827,64.38827,0,1,143,97.08387,97.08387,0,1,4148,11745.286,11745.286,155.52,0.9358208
154,153,15,505.44,27.53,566,4374.7837,4374.7837,272.16,0.4874395,131,161.14235,161.14235,0,1,115,207.41295,207.41295,0,1,132,147.46236,147.46236,0,1,136,168.78706,168.78706,0,1,150,251.87294,251.87294,0,1,7055,43345.23,43345.23,388.8,0.34350622
155,154,9.826087,298.08,27.96,286,929.1167,929.1167,77.76,0.6131087,132,122.15719,122.15719,0,1,118,105.50851,105.50851,0,1,132,101.69736,101.69736,0,1,131,132.58768,132.58768,0,1,148,124.36364,124.36364,0,1,2365,11613.156,11613.156,220.32,0.5504078
156,155,16.75,155.52,28.062,352,507.49615,507.49615,25.92,0,129,56.966568,56.966568,0,1,113,50.748386,50.748386,0,1,134,64.38827,64.38827,0,1,136,59.77478,59.77478,0,1,139,21.26217,21.26217,0,1,2363,8083.809,8083.809,129.6,0.80544335
157,156,18.435898,505.44,28.097,909,7457.1187,7457.1187,272.16,0.8191035,133,196.77536,196.77536,0,1,117,268.9865,268.9865,0,1,135,133.39003,133.39003,0,1,132,161.47214,161.47214,0,1,145,169.69618,169.69618,0,1,6912,63394.31,63394.31,375.84,0.52572685
158,157,12.222222,349.92,28.276,536,2072.6604,2072.6604,142.56,0.63593024,131,86.65337,86.65337,0,1,117,174.10909,174.10909,0,1,138,207.60704,207.60704,0,1,128,73.01349,73.01349,0,1,146,158.86452,158.86452,0,1,6832,24055.94,24055.94,220.32,0.6672957
159,158,14.7,259.2,28.327,200,593.3349,593.3349,51.84,0.54747593,131,111.5261,111.5261,0,1,111,89.461586,89.461586,0,1,135,129.77946,129.77946,0,1,128,74.61818,74.61818,0,1,149,87.6563,87.6563,0,1,2057,9739.343,9739.343,220.32,0.4197475
160,159,10.818182,142.56,28.521,335,813.3783,813.3783,51.84,0.93234015,126,37.509678,37.509678,0,1,114,42.323753,42.323753,0,1,131,57.36774,57.36774,0,1,130,25.87566,25.87566,0,1,140,16.247507,16.247507,0,1,1857,4449.41,4449.41,90.72,0.96085954
161,160,7.7454543,712.8,28.621,822,8444.09,8444.09,324,0.5955774,131,314.9208,314.9208,0,1,114,184.13841,184.13841,0,1,139,389.9402,389.9402,0,1,130,235.28798,235.28798,0,1,148,199.383,199.383,0,1,6360,54560.934,54560.934,505.44,0.35823146
162,161,13.346154,336.96,28.729,396,1848.0071,1848.0071,142.56,0.9521464,128,123.723526,123.723526,0,1,115,119.90118,119.90118,0,1,135,105.818825,105.818825,0,1,131,136.59882,136.59882,0,1,150,163.75764,163.75764,0,1,6884,26174.344,26174.344,259.2,0.8085527
163,162,25.2,194.4,28.729,283,717.0968,717.0968,51.84,0.28604934,133,74.21701,74.21701,0,1,113,51.75132,51.75132,0,1,140,47.13783,47.13783,0,1,139,29.686804,29.686804,0,1,151,75.62112,75.62112,0,1,1508,6003.161,6003.161,181.44,0.40235305
164,163,23.236841,492.48,28.793,441,2642.0505,2642.0505,181.44,0.4824308,133,181.46118,181.46118,0,1,114,146.85883,146.85883,0,1,136,195.94588,195.94588,0,1,150,171.20117,171.20117,0,1,147,216.06352,216.06352,0,1,3157,26819.69,26819.69,375.84,0.49031252
