Event,Object Number,Raw Centroid X,Area_MC,Time,Raw Max Pixel_SSC - 773/56 - A1,SSC - 773/56 - A1,UCI_SSC - 773/56 - A1,Area_SSC - 773/56 - A1,Aspect Ratio_SSC - 773/56 - A1,Raw Max Pixel_488 - 773/56 - C1,488 - 773/56 - C1,UCI_488 - 773/56 - C1,Area_488 - 773/56 - C1,Aspect Ratio_488 - 773/56 - C1,Raw Max Pixel_488 - 528/46 - C3,488 - 528/46 - C3,UCI_488 - 528/46 - C3,Area_488 - 528/46 - C3,Aspect Ratio_488 - 528/46 - C3,Raw Max Pixel_488 - 583/24 - C4,488 - 583/24 - C4,UCI_488 - 583/24 - C4,Area_488 - 583/24 - C4,Aspect Ratio_488 - 583/24 - C4,Raw Max Pixel_488 - 611/31 - C5,488 - 611/31 - C5,UCI_488 - 611/31 - C5,Area_488 - 611/31 - C5,Aspect Ratio_488 - 611/31 - C5,Raw Max Pixel_488 - 702/87 - C6,488 - 702/87 - C6,UCI_488 - 702/87 - C6,Area_488 - 702/87 - C6,Aspect Ratio_488 - 702/87 - C6,Raw Max Pixel_FSC - 456/51 - D2,FSC - 456/51 - D2,UCI_FSC - 456/51 - D2,Area_FSC - 456/51 - D2,Aspect Ratio_FSC - 456/51 - D2
245,244,23,25.92,4.246,112,5.1197605,5.1197605,0,1,128,24.98443,24.98443,0,1,108,12.901796,12.901796,0,1,129,13.925749,13.925749,0,1,143,17.611977,17.611977,0,1,135,0,0,0,1,1245,1225.2611,1225.2611,25.92,0
246,245,10.133333,388.8,4.253,538,2434.139,2434.139,142.56,0.6075373,136,223.22156,223.22156,0,1,138,283.22516,283.22516,0,1,155,307.18564,307.18564,0,1,153,228.95569,228.95569,0,1,181,320.497,320.497,0,1,7421,35175.71,35175.71,246.24,0.66662174
247,246,23.5,77.76,4.268,115,20.274252,20.274252,0,1,129,25.598803,25.598803,0,1,115,61.027546,61.027546,0,1,131,20.274252,20.274252,0,1,140,22.731737,22.731737,0,1,146,29.8994,29.8994,0,1,1442,2917.4443,2917.4443,77.76,0.5578217
248,247,16.61832,1697.76,4.281,2281,10542.815,10542.815,233.28,0.6288229,17490,151410.36,151410.36,790.56,0.90663046,1314,9289.703,9289.703,259.2,0.6707265,2009,11376.3125,11376.3125,298.08,0.8421637,1256,8380.024,8380.024,246.24,0.9299446,65535,702129.25,702129.25,1697.76,0.5426848,12449,47762.508,47762.508,246.24,0.7408323
249,248,28.875,103.68,4.315,122,47.511375,47.511375,0,1,124,23.755688,23.755688,0,1,112,36.043114,36.043114,0,1,140,66.14731,66.14731,0,1,141,41.162876,41.162876,0,1,149,60.617966,60.617966,0,1,3237,8328.521,8328.521,103.68,0.75926846
250,249,30.6,64.8,4.344,116,25.189222,25.189222,0,1,124,20.274252,20.274252,0,1,110,21.298204,21.298204,0,1,140,41.572456,41.572456,0,1,147,30.718563,30.718563,0,1,146,35.42874,35.42874,0,1,865,1638.9377,1638.9377,64.8,0.7950858
251,250,9,90.72,4.365,115,25.189222,25.189222,0,1,126,38.295807,38.295807,0,1,119,57.136528,57.136528,0,1,133,29.69461,29.69461,0,1,132,45.873055,45.873055,0,1,145,24.37006,24.37006,0,1,1907,3412.5732,3412.5732,90.72,0.4053327
252,251,26.52,324,4.373,508,1888.9868,1888.9868,103.68,0.76339656,139,134.13773,134.13773,0,1,126,190.2503,190.2503,0,1,142,157.68863,157.68863,0,1,156,178.37245,178.37245,0,1,170,297.76526,297.76526,0,1,3838,13217.583,13217.583,220.32,0.57158816
253,252,18.5,51.84,4.402,113,16.997604,16.997604,0,1,126,23.550898,23.550898,0,1,110,14.130539,14.130539,0,1,127,13.516168,13.516168,0,1,129,23.141317,23.141317,0,1,145,25.189222,25.189222,0,1,3039,5498.0083,5498.0083,51.84,0.24232063
254,253,30.5,77.76,4.45,117,36.043114,36.043114,0,1,129,18.635927,18.635927,0,1,113,5.938922,5.938922,0,1,136,46.897007,46.897007,0,1,136,15.973653,15.973653,0,1,141,19.65988,19.65988,0,1,1102,2480.4006,2480.4006,77.76,0.8707465
255,254,10.6,64.8,4.465,114,13.720958,13.720958,0,1,123,21.093412,21.093412,0,1,107,16.588024,16.588024,0,1,132,25.189222,25.189222,0,1,130,32.971256,32.971256,0,1,138,27.646708,27.646708,0,1,1083,2253.9067,2253.9067,64.8,0.8541082
256,255,21.5,77.76,4.471,117,29.70297,29.70297,0,1,129,47.716167,47.716167,0,1,113,15.564072,15.564072,0,1,134,24.37006,24.37006,0,1,141,49.1497,49.1497,0,1,151,54.06467,54.06467,0,1,1079,2485.951,2485.951,77.76,0.75446165
257,256,25.5,51.84,4.485,111,15.768863,15.768863,0,1,124,8.396407,8.396407,0,1,112,33.58563,33.58563,0,1,127,9.62515,9.62515,0,1,133,-1.2287425,-1.2287425,0,1,148,41.982037,41.982037,0,1,1944,3066.5317,3066.5317,51.84,0.81058353
258,257,17.5,51.84,4.513,116,16.383234,16.383234,0,1,123,22.117365,22.117365,0,1,114,29.69461,29.69461,0,1,126,6.9628744,6.9628744,0,1,130,20.683832,20.683832,0,1,143,15.564072,15.564072,0,1,740,1288.3365,1288.3365,51.84,0.7721468
259,258,15.85906,1931.04,4.534,1338,8655.877,8655.877,207.36,0.34794116,28188,160257.72,160257.72,686.88,0.3405576,1862,10005.036,10005.036,285.12,0.28252408,2912,10513.121,10513.121,233.28,0.62344843,1876,8476.89,8476.89,298.08,0.48864174,65535,640064.9,640064.9,1931.04,0.59376603,14353,47142.94,47142.94,233.28,0.9264781
260,259,13.857142,90.72,4.58,123,55.907784,55.907784,0,1,122,12.492215,12.492215,0,1,113,55.702995,55.702995,0,1,134,36.247906,36.247906,0,1,132,55.088623,55.088623,0,1,147,60.413174,60.413174,0,1,1372,3238.7605,3238.7605,90.72,0.47201186
261,260,19.666666,155.52,4.583,118,44.849102,44.849102,0,1,128,65.737724,65.737724,0,1,117,90.517365,90.517365,0,1,140,93.17964,93.17964,0,1,141,100.75689,100.75689,0,1,149,76.59161,76.59161,0,1,1508,5414.0444,5414.0444,155.52,0.85081017
262,261,26.15306,1270.08,4.618,1523,5171.982,5171.982,103.68,0.82097805,37155,116026.47,116026.47,440.64,0.59457767,1855,7730.6333,7730.6333,168.48,0.43724412,2404,9437.356,9437.356,142.56,0.9504146,1720,6687.0215,6687.0215,129.6,0.8570336,65535,556009.9,556009.9,1257.12,0.7299581,19199,48001.77,48001.77,246.24,0.7418126
263,262,24.2,64.8,4.646,115,16.13015,16.13015,0,1,125,19.601194,19.601194,0,1,115,11.229851,11.229851,0,1,133,22.86806,22.86806,0,1,137,28.585075,28.585075,0,1,144,33.281193,33.281193,0,1,1014,1737.9642,1737.9642,64.8,0.7227268
264,263,14.789474,1969.92,4.654,2439,7669.4014,7669.4014,142.56,0.7667181,49687,154223.56,154223.56,518.4,0.6513778,2097,9830.964,9830.964,194.4,0.5164603,3667,11813.949,11813.949,181.44,0.69638896,2220,8941.56,8941.56,155.52,0.8524547,65535,706136,706136,1969.92,0.4196699,17089,38093.508,38093.508,246.24,0.9540662
265,264,19.5,51.84,4.724,116,29.69461,29.69461,0,1,125,21.707785,21.707785,0,1,116,31.332933,31.332933,0,1,136,31.128143,31.128143,0,1,132,23.755688,23.755688,0,1,146,32.766468,32.766468,0,1,715,1434.352,1434.352,51.84,0.8627684
266,265,8.980769,673.92,4.731,753,7271.839,7271.839,246.24,0.87206084,145,445.723,445.723,0,1,137,541.68713,541.68713,0,1,146,427.55106,427.55106,0,1,152,513.1021,513.1021,0,1,174,541.483,541.483,0,1,6544,54038.02,54038.02,453.6,0.75345546
267,266,14.5703125,1658.88,4.738,599,3530.1772,3530.1772,142.56,0.636961,15337,79232.39,79232.39,440.64,0.83837384,1074,5529.546,5529.546,181.44,0.5753005,1629,6517.8647,6517.8647,181.44,0.65340966,1039,5065.491,5065.491,155.52,0.86574066,65535,412590.66,412590.66,1620,0.6057573,15036,33774.195,33774.195,233.28,0.4382326
268,267,32,64.8,4.746,114,9.18806,9.18806,0,1,126,23.888956,23.888956,0,1,114,19.192837,19.192837,0,1,128,4.9002986,4.9002986,0,1,131,-1.4292537,-1.4292537,0,1,143,22.443033,22.443033,0,1,1064,1423.4575,1423.4575,64.8,0.38259903
269,268,26.06015,1723.68,4.746,1034,6125.9814,6125.9814,194.4,0.94873637,20573,160819.47,160819.47,816.48,0.90333617,1526,10057.788,10057.788,285.12,0.6284826,2066,12147.173,12147.173,272.16,0.8302976,1367,8483.446,8483.446,246.24,0.8970038,65535,724157.5,724157.5,1723.68,0.5192302,12345,39931.832,39931.832,285.12,0.93379736
270,269,18.75,51.84,4.774,112,26.622755,26.622755,0,1,126,29.025908,29.025908,0,1,112,18.84072,18.84072,0,1,126,-4.91497,-4.91497,0,1,124,13.106586,13.106586,0,1,142,21.47426,21.47426,0,1,934,1315.7784,1315.7784,51.84,0.832284
271,270,12.875,103.68,4.787,124,28.380896,28.380896,0,1,127,40.63164,40.63164,0,1,117,69.62508,69.62508,0,1,134,58.599403,58.599403,0,1,128,40.427464,40.427464,0,1,145,31.776936,31.776936,0,1,1116,2567.5522,2567.5522,103.68,0.5388243
272,271,2.75,51.84,4.794,120,22.117365,22.117365,0,1,128,25.598803,25.598803,0,1,125,12.082635,12.082635,0,1,125,-5.1197605,-5.1197605,0,1,127,22.731737,22.731737,0,1,148,28.465868,28.465868,0,1,1828,1863.644,1863.644,51.84,0.63032925
273,272,29,90.72,4.794,118,34.71045,34.71045,0,1,128,47.76541,47.76541,0,1,113,34.30209,34.30209,0,1,137,28.789253,28.789253,0,1,140,30.014328,30.014328,0,1,145,40.002438,40.002438,0,1,890,1593.6012,1593.6012,90.72,0.5044027
274,273,12.714286,90.72,4.808,113,13.311378,13.311378,0,1,129,58.36527,58.36527,0,1,112,30.513773,30.513773,0,1,135,24.37006,24.37006,0,1,140,58.77485,58.77485,0,1,142,31.537725,31.537725,0,1,2711,4747.042,4747.042,90.72,0.4639616
275,274,14,103.68,4.824,114,28.875448,28.875448,0,1,123,31.537725,31.537725,0,1,116,56.522156,56.522156,0,1,134,20.274252,20.274252,0,1,124,7.782036,7.782036,0,1,145,50.173653,50.173653,0,1,524,1221.3701,1221.3701,103.68,0.7501554
276,275,15.6,64.8,4.83,120,36.75224,36.75224,0,1,124,24.501493,24.501493,0,1,110,33.077015,33.077015,0,1,128,2.4501493,2.4501493,0,1,126,22.86806,22.86806,0,1,146,35.527164,35.527164,0,1,1369,2396.8584,2396.8584,64.8,0.81711555
277,276,3.6,64.8,4.83,121,32.2603,32.2603,0,1,126,20.009552,20.009552,0,1,119,41.24418,41.24418,0,1,132,14.292538,14.292538,0,1,136,36.34388,36.34388,0,1,146,30.014328,30.014328,0,1,856,1383.5176,1383.5176,64.8,0.55349183
278,277,7.142857,90.72,4.844,116,21.847164,21.847164,0,1,123,26.747463,26.747463,0,1,115,35.118805,35.118805,0,1,136,40.22328,40.22328,0,1,138,44.511044,44.511044,0,1,141,17.151045,17.151045,0,1,2122,4273.673,4273.673,90.72,0.37900978
279,278,30.555555,116.64,4.844,285,389.57373,389.57373,25.92,0,125,20.82627,20.82627,0,1,114,61.25373,61.25373,0,1,133,58.599403,58.599403,0,1,145,51.861492,51.861492,0,1,148,62.887165,62.887165,0,1,1547,3223.3755,3223.3755,90.72,0.2502231
280,279,7.6,64.8,4.85,114,34.71045,34.71045,0,1,124,29.197613,29.197613,0,1,116,37.977314,37.977314,0,1,130,26.339104,26.339104,0,1,131,24.501493,24.501493,0,1,140,26.339104,26.339104,0,1,1871,4439.4663,4439.4663,64.8,0.758344
281,280,10.5,77.76,4.872,120,45.463474,45.463474,0,1,124,15.359282,15.359282,0,1,110,36.657486,36.657486,0,1,129,30.10419,30.10419,0,1,132,23.346107,23.346107,0,1,149,29.48982,29.48982,0,1,594,1355.303,1355.303,77.76,0.66490096
282,281,20.714285,90.72,4.928,114,39.610744,39.610744,0,1,124,19.805372,19.805372,0,1,115,53.086567,53.086567,0,1,131,24.297314,24.297314,0,1,136,28.380896,28.380896,0,1,147,50.43224,50.43224,0,1,1564,2684.4802,2684.4802,90.72,0.9379902
283,282,29.5,155.52,4.928,125,50.02388,50.02388,0,1,127,59.21194,59.21194,0,1,112,80.242386,80.242386,0,1,137,95.555824,95.555824,0,1,143,98.21015,98.21015,0,1,146,77.996414,77.996414,0,1,1592,5004.7217,5004.7217,155.52,0.77365124
284,283,16.177528,5767.2,4.936,4385,35710.926,35710.926,492.48,0.7155988,65535,796218.25,796218.25,1762.56,0.85939205,4408,48242.83,48242.83,518.4,0.75684345,5574,59136.8,59136.8,544.32,0.84518003,3805,44145.156,44145.156,518.4,0.8965983,65535,3324537.8,3324537.8,5767.2,0.3183546,16246,191962.83,191962.83,764.64,0.6832962
285,284,22.438272,2099.52,4.95,5707,16872.479,16872.479,155.52,0.86832684,59531,180847.75,180847.75,570.24,0.6180242,2587,11945.221,11945.221,207.36,0.5165178,3862,13933.326,13933.326,168.48,0.8226934,2729,10488.956,10488.956,155.52,0.89906734,65535,809739.5,809739.5,2099.52,0.41327423,15808,51680.203,51680.203,246.24,0.972927
286,285,21.007463,1736.64,4.964,972,4685.0938,4685.0938,129.6,0.69547504,23846,119703.67,119703.67,622.08,0.83899295,1550,7952.1636,7952.1636,194.4,0.5321177,2066,9462.272,9462.272,207.36,0.7675937,1667,7098.4907,7098.4907,194.4,0.8523531,65535,578113.56,578113.56,1736.64,0.5375834,10602,39099.813,39099.813,259.2,0.86913556
287,286,27.6,64.8,4.964,116,5.921194,5.921194,0,1,128,32.2603,32.2603,0,1,116,46.144478,46.144478,0,1,131,26.747463,26.747463,0,1,144,26.543283,26.543283,0,1,146,42.877613,42.877613,0,1,1209,1719.6256,1719.6256,64.8,0.76030624
288,287,17.5,51.84,4.964,117,15.721791,15.721791,0,1,125,15.109254,15.109254,0,1,110,17.559402,17.559402,0,1,147,43.49015,43.49015,0,1,130,26.951641,26.951641,0,1,145,24.705671,24.705671,0,1,896,1341.4567,1341.4567,51.84,0.5393386
289,288,11.833333,77.76,5.013,114,17.407187,17.407187,0,1,124,30.10419,30.10419,0,1,121,50.788025,50.788025,0,1,140,57.341316,57.341316,0,1,128,17.611977,17.611977,0,1,140,27.237125,27.237125,0,1,1839,3129.2686,3129.2686,77.76,0.35987988
290,289,22.5,77.76,5.041,116,16.13015,16.13015,0,1,124,16.946865,16.946865,0,1,110,26.134926,26.134926,0,1,128,0.40835822,0.40835822,0,1,146,48.186268,48.186268,0,1,143,26.134926,26.134926,0,1,1482,3073.0996,3073.0996,77.76,0.7414754
291,290,18.75,51.84,5.048,115,12.454926,12.454926,0,1,121,15.109254,15.109254,0,1,112,15.721791,15.721791,0,1,130,-0.81671643,-0.81671643,0,1,130,22.255522,22.255522,0,1,143,22.255522,22.255522,0,1,971,1381.0675,1381.0675,51.84,0.5530751
292,291,7.875,103.68,5.048,119,49.819702,49.819702,0,1,124,44.102688,44.102688,0,1,149,143.5379,143.5379,0,1,141,61.86627,61.86627,0,1,135,70.44179,70.44179,0,1,150,75.95463,75.95463,0,1,2127,5759.5425,5759.5425,103.68,0.59908366
293,292,28.6,64.8,5.062,114,1.2287425,1.2287425,0,1,130,32.356888,32.356888,0,1,111,33.17605,33.17605,0,1,132,29.69461,29.69461,0,1,137,15.359282,15.359282,0,1,140,2.2526946,2.2526946,0,1,891,1336.1295,1336.1295,64.8,0.63029695
294,293,19.666666,116.64,5.076,117,61.846706,61.846706,0,1,125,11.673054,11.673054,0,1,115,58.57006,58.57006,0,1,137,73.929344,73.929344,0,1,134,62.256287,62.256287,0,1,141,44.02994,44.02994,0,1,1644,4873.193,4873.193,116.64,0.6616355
295,294,15.5,51.84,5.09,114,24.093134,24.093134,0,1,125,38.18149,38.18149,0,1,112,13.884179,13.884179,0,1,134,24.093134,24.093134,0,1,131,23.888956,23.888956,0,1,137,-0.20417911,-0.20417911,0,1,823,1742.4645,1742.4645,51.84,0.97392416
296,295,29.822086,2112.48,5.112,1570,8207.504,8207.504,220.32,0.77818465,32583,251636.86,251636.86,972,0.9334253,2192,14928.964,14928.964,298.08,0.65348434,3478,18994.986,18994.986,336.96,0.8380066,2289,13477.862,13477.862,285.12,0.9240062,65535,1020954.94,1020954.94,2112.48,0.5730356,10804,52844.797,52844.797,311.04,0.8978172
297,296,30.333334,77.76,5.12,116,28.585075,28.585075,0,1,130,27.15582,27.15582,0,1,107,29.81015,29.81015,0,1,130,16.742687,16.742687,0,1,140,22.86806,22.86806,0,1,160,59.82448,59.82448,0,1,1489,2408.1223,2408.1223,77.76,0.46819013
298,297,12.916667,155.52,5.141,186,151.9545,151.9545,12.96,1,127,38.295807,38.295807,0,1,114,85.397606,85.397606,0,1,137,90.31258,90.31258,0,1,133,69.42395,69.42395,0,1,144,77.61557,77.61557,0,1,3370,8223.192,8223.192,142.56,0.39371303
299,298,24.5,51.84,5.155,118,32.152096,32.152096,0,1,125,33.79042,33.79042,0,1,106,9.42036,9.42036,0,1,140,37.271854,37.271854,0,1,143,29.08024,29.08024,0,1,147,22.936527,22.936527,0,1,1003,1755.4635,1755.4635,51.84,0.66371727
300,299,19.5,51.84,5.155,117,6.5337315,6.5337315,0,1,133,42.67343,42.67343,0,1,118,37.364777,37.364777,0,1,127,5.921194,5.921194,0,1,132,32.464478,32.464478,0,1,144,19.601194,19.601194,0,1,989,1560.9492,1560.9492,51.84,0.76320523
301,300,8.583333,155.52,5.175,225,232.56,232.56,25.92,0,129,67.99164,67.99164,0,1,113,67.17493,67.17493,0,1,137,88.40955,88.40955,0,1,136,66.562386,66.562386,0,1,145,94.53493,94.53493,0,1,1266,5547.5337,5547.5337,129.6,0.46815416
302,301,28.434782,298.08,5.197,332,1298.1205,1298.1205,103.68,0.7983492,130,150.93054,150.93054,0,1,121,168.13293,168.13293,0,1,148,190.4551,190.4551,0,1,146,166.6994,166.6994,0,1,152,160.35089,160.35089,0,1,3753,18417.68,18417.68,207.36,0.83205974
303,302,32.5,51.84,5.203,121,30.218508,30.218508,0,1,129,18.988657,18.988657,0,1,106,4.4919405,4.4919405,0,1,138,6.329552,6.329552,0,1,134,15.5176115,15.5176115,0,1,139,13.475821,13.475821,0,1,713,1364.3248,1364.3248,51.84,0.8186187
304,303,18.5,51.84,5.274,111,6.1253734,6.1253734,0,1,123,23.072239,23.072239,0,1,111,26.134926,26.134926,0,1,133,25.930746,25.930746,0,1,143,32.056118,32.056118,0,1,138,8.779701,8.779701,0,1,1105,2505.8152,2505.8152,51.84,0.8306109
305,304,20.4,64.8,5.274,116,15.973653,15.973653,0,1,135,35.633533,35.633533,0,1,112,19.2503,19.2503,0,1,138,36.043114,36.043114,0,1,128,16.178444,16.178444,0,1,139,24.37006,24.37006,0,1,1754,3832.8574,3832.8574,64.8,0.92317617
306,305,5.4,64.8,5.294,113,29.48982,29.48982,0,1,124,28.670658,28.670658,0,1,109,33.99521,33.99521,0,1,130,14.9497,14.9497,0,1,131,20.683832,20.683832,0,1,139,27.646708,27.646708,0,1,1814,2723.5078,2723.5078,64.8,0.6834913
307,306,32.166668,233.28,5.358,281,785.8854,785.8854,77.76,0.2741205,131,106.37731,106.37731,0,1,116,123.52836,123.52836,0,1,137,124.14089,124.14089,0,1,141,66.35821,66.35821,0,1,149,135.98328,135.98328,0,1,1780,8470.041,8470.041,168.48,0.44395167
308,307,7.5614033,738.72,5.358,5104,20607.65,20607.65,401.76,0.5947613,153,488.01556,488.01556,0,1,137,532.04553,532.04553,0,1,150,405.89462,405.89462,0,1,153,606.794,606.794,0,1,218,852.3377,852.3377,12.96,1,5627,55378.402,55378.402,440.64,0.7004848
309,308,16.5,51.84,5.366,117,12.082635,12.082635,0,1,119,8.805988,8.805988,0,1,109,22.526947,22.526947,0,1,133,30.513773,30.513773,0,1,135,24.57485,24.57485,0,1,143,34.814373,34.814373,0,1,607,1280.5544,1280.5544,51.84,0.91449463
310,309,8.5,51.84,5.443,111,15.768863,15.768863,0,1,126,23.141317,23.141317,0,1,111,15.768863,15.768863,0,1,126,11.877844,11.877844,0,1,130,15.973653,15.973653,0,1,135,-4.71018,-4.71018,0,1,789,1800.1078,1800.1078,51.84,0.97998905
311,310,21,64.8,5.457,120,30.422686,30.422686,0,1,129,33.077015,33.077015,0,1,110,25.930746,25.930746,0,1,136,11.229851,11.229851,0,1,136,40.83582,40.83582,0,1,145,46.348656,46.348656,0,1,1099,1363.7123,1363.7123,64.8,0.69257694
312,311,33.5,51.84,5.457,123,43.69433,43.69433,0,1,130,27.768358,27.768358,0,1,108,19.805372,19.805372,0,1,133,24.501493,24.501493,0,1,142,18.37612,18.37612,0,1,140,-4.083582,-4.083582,0,1,802,1521.3385,1521.3385,51.84,0.6805909
313,312,14.864407,1529.28,5.47,640,4167.8745,4167.8745,129.6,0.8801701,14044,116583.41,116583.41,725.76,0.9334186,1131,7320.6377,7320.6377,246.24,0.66487974,1371,9079.641,9079.641,272.16,0.9045246,984,6651.3384,6651.3384,233.28,0.98047847,65535,585595.7,585595.7,1529.28,0.6913411,11785,41378.496,41378.496,311.04,0.8162717
314,313,10.5,77.76,5.57,116,25.114029,25.114029,0,1,127,42.060894,42.060894,0,1,116,38.385674,38.385674,0,1,133,55.945076,55.945076,0,1,131,46.961193,46.961193,0,1,144,49.615524,49.615524,0,1,1432,3580.893,3580.893,77.76,0.8144123
315,314,10.5,51.84,5.57,116,25.930746,25.930746,0,1,125,26.339104,26.339104,0,1,112,32.056118,32.056118,0,1,131,22.663881,22.663881,0,1,127,37.773136,37.773136,0,1,136,4.4919405,4.4919405,0,1,1449,2438.307,2438.307,51.84,0.19195527
316,315,9.666667,38.88,5.592,109,7.372455,7.372455,0,1,119,3.0718563,3.0718563,0,1,108,7.5772457,7.5772457,0,1,130,21.298204,21.298204,0,1,133,27.237125,27.237125,0,1,132,-7.782036,-7.782036,0,1,1040,1272.5676,1272.5676,38.88,0.4028536
317,316,20.6,64.8,5.604,115,8.575522,8.575522,0,1,122,2.041791,2.041791,0,1,110,31.239403,31.239403,0,1,137,42.265076,42.265076,0,1,129,19.805372,19.805372,0,1,139,22.663881,22.663881,0,1,853,1391.4806,1391.4806,64.8,0.86728495
318,317,21.333334,38.88,5.612,116,28.176716,28.176716,0,1,128,25.930746,25.930746,0,1,115,20.82627,20.82627,0,1,132,17.559402,17.559402,0,1,126,13.067463,13.067463,0,1,143,13.271642,13.271642,0,1,1319,1479.6859,1479.6859,38.88,0.38235858
319,318,6.5,51.84,5.612,117,27.237125,27.237125,0,1,121,11.673054,11.673054,0,1,112,24.98443,24.98443,0,1,132,33.58563,33.58563,0,1,124,16.792814,16.792814,0,1,142,29.8994,29.8994,0,1,749,1269.4958,1269.4958,51.84,0.7717584
320,319,29,64.8,5.639,113,14.292538,14.292538,0,1,123,15.721791,15.721791,0,1,116,28.176716,28.176716,0,1,140,35.527164,35.527164,0,1,145,36.1397,36.1397,0,1,152,41.448357,41.448357,0,1,2631,3523.9272,3523.9272,64.8,0.2318282
321,320,11.6,64.8,5.654,112,7.146269,7.146269,0,1,135,38.998207,38.998207,0,1,115,30.831045,30.831045,0,1,129,13.475821,13.475821,0,1,130,20.82627,20.82627,0,1,137,23.276419,23.276419,0,1,1623,2950.388,2950.388,64.8,0.6922702
322,321,18.432432,1918.08,5.661,1425,5341.3438,5341.3438,103.68,0.927416,44239,164399.4,164399.4,505.44,0.8933073,2010,10152.895,10152.895,181.44,0.61800814,3529,12607.922,12607.922,142.56,0.9013156,2018,9348.273,9348.273,155.52,0.9278809,65535,758006.94,758006.94,1918.08,0.3521709,16383,44232.12,44232.12,194.4,0.46417254
323,322,9.4,64.8,5.704,116,19.601194,19.601194,0,1,120,20.62209,20.62209,0,1,108,13.884179,13.884179,0,1,132,23.480597,23.480597,0,1,123,11.842388,11.842388,0,1,138,15.5176115,15.5176115,0,1,1818,2536.1086,2536.1086,64.8,0.6030696
324,323,10.5,51.84,5.71,112,10.821492,10.821492,0,1,131,26.951641,26.951641,0,1,113,15.721791,15.721791,0,1,134,36.34388,36.34388,0,1,128,18.37612,18.37612,0,1,143,14.905075,14.905075,0,1,844,1363.8789,1363.8789,51.84,0.6713606
325,324,19.277779,233.28,5.717,402,965.382,965.382,77.76,0.48351747,131,124.71737,124.71737,0,1,119,168.33772,168.33772,0,1,139,108.12934,108.12934,0,1,142,176.93892,176.93892,0,1,144,101.371254,101.371254,0,1,2498,9931.721,9931.721,168.48,0.41798627
326,325,8.6,64.8,5.732,112,14.9497,14.9497,0,1,129,27.032335,27.032335,0,1,107,8.396407,8.396407,0,1,137,52.631138,52.631138,0,1,128,30.718563,30.718563,0,1,138,24.98443,24.98443,0,1,1248,2014.7281,2014.7281,64.8,0.72495127
327,326,20.3125,207.36,5.76,117,42.9224,42.9224,0,1,137,99.528145,99.528145,0,1,122,124.103,124.103,0,1,139,115.09222,115.09222,0,1,138,126.56048,126.56048,0,1,154,152.36407,152.36407,0,1,2828,11416.247,11416.247,207.36,0.7711411
328,327,14.986014,1853.28,5.775,1214,4697.14,4697.14,90.72,0.7715126,25686,120249.66,120249.66,440.64,0.88180447,1384,7676.569,7676.569,142.56,0.62162435,3194,9569.242,9569.242,129.6,0.76396364,1705,7221.5244,7221.5244,129.6,0.9023584,65535,555044.3,555044.3,1814.4,0.3856527,18004,42013.46,42013.46,272.16,0.3504612
329,328,19.5,51.84,5.788,119,34.460434,34.460434,0,1,123,14.088358,14.088358,0,1,122,40.019104,40.019104,0,1,132,30.831045,30.831045,0,1,126,19.805372,19.805372,0,1,145,28.585075,28.585075,0,1,761,1440.0752,1440.0752,51.84,0.9685744
330,329,25,77.76,5.788,116,38.58985,38.58985,0,1,127,33.485374,33.485374,0,1,112,19.601194,19.601194,0,1,133,28.585075,28.585075,0,1,140,23.276419,23.276419,0,1,140,29.60597,29.60597,0,1,812,1257.1932,1257.1932,77.76,0.9052279
331,330,15.34375,1244.16,5.795,1200,16695.113,16695.113,660.96,0.6727567,151,1160.9624,1160.9624,0,1,146,1201.7982,1201.7982,0,1,156,1002.7236,1002.7236,0,1,160,1396.9934,1396.9934,0,1,198,1984.0083,1984.0083,12.96,1,5561,111628.016,111628.016,972,0.7330745
332,331,11.5,77.76,5.809,111,19.04551,19.04551,0,1,125,31.332933,31.332933,0,1,116,46.282635,46.282635,0,1,131,19.45509,19.45509,0,1,130,12.492215,12.492215,0,1,139,33.17605,33.17605,0,1,1938,3063.8694,3063.8694,77.76,0.9228215
333,332,21.5,51.84,5.809,114,16.855194,16.855194,0,1,121,12.250747,12.250747,0,1,110,30.014328,30.014328,0,1,132,10.617313,10.617313,0,1,121,-7.146269,-7.146269,0,1,140,23.276419,23.276419,0,1,1187,2648.203,2648.203,51.84,0.8666234
334,333,13.714286,90.72,5.829,116,27.564178,27.564178,0,1,128,36.956417,36.956417,0,1,115,39.406567,39.406567,0,1,130,9.18806,9.18806,0,1,127,30.831045,30.831045,0,1,140,46.757015,46.757015,0,1,2368,6387.9473,6387.9473,90.72,0.93900526
335,334,21.285715,90.72,5.858,115,27.564178,27.564178,0,1,124,37.1606,37.1606,0,1,110,23.276419,23.276419,0,1,131,4.6961193,4.6961193,0,1,132,39.814926,39.814926,0,1,147,60.84537,60.84537,0,1,3068,5767.0386,5767.0386,90.72,0.4705465
336,335,22.5,51.84,5.879,114,17.151045,17.151045,0,1,124,24.093134,24.093134,0,1,109,18.37612,18.37612,0,1,129,13.067463,13.067463,0,1,138,11.638209,11.638209,0,1,144,22.86806,22.86806,0,1,1105,2012.185,2012.185,51.84,0.61258626
