Event,Object Number,Raw Centroid X,Area_MC,Time,Raw Max Pixel_SSC - 773/56 - A1,SSC - 773/56 - A1,UCI_SSC - 773/56 - A1,Area_SSC - 773/56 - A1,Aspect Ratio_SSC - 773/56 - A1,Raw Max Pixel_488 - 773/56 - C1,488 - 773/56 - C1,UCI_488 - 773/56 - C1,Area_488 - 773/56 - C1,Aspect Ratio_488 - 773/56 - C1,Raw Max Pixel_488 - 528/46 - C3,488 - 528/46 - C3,UCI_488 - 528/46 - C3,Area_488 - 528/46 - C3,Aspect Ratio_488 - 528/46 - C3,Raw Max Pixel_488 - 583/24 - C4,488 - 583/24 - C4,UCI_488 - 583/24 - C4,Area_488 - 583/24 - C4,Aspect Ratio_488 - 583/24 - C4,Raw Max Pixel_488 - 611/31 - C5,488 - 611/31 - C5,UCI_488 - 611/31 - C5,Area_488 - 611/31 - C5,Aspect Ratio_488 - 611/31 - C5,Raw Max Pixel_488 - 702/87 - C6,488 - 702/87 - C6,UCI_488 - 702/87 - C6,Area_488 - 702/87 - C6,Aspect Ratio_488 - 702/87 - C6,Raw Max Pixel_FSC - 456/51 - D2,FSC - 456/51 - D2,UCI_FSC - 456/51 - D2,Area_FSC - 456/51 - D2,Aspect Ratio_FSC - 456/51 - D2
11,10,12.9375,207.36,0.173,219,391.1437,391.1437,38.88,0.72744,129,46.1349,46.1349,0,1,117,118.54663,118.54663,0,1,137,82.64164,82.64164,0,1,140,125.567154,125.567154,0,1,148,108.31672,108.31672,0,1,4515,11851.052,11851.052,168.48,0.6226496
12,11,4.5,51.84,0.194,107,-8.62522,-8.62522,0,1,131,19.456892,19.456892,0,1,110,20.058651,20.058651,0,1,130,15.645748,15.645748,0,1,122,-6.0175953,-6.0175953,0,1,139,13.238709,13.238709,0,1,858,1242.1053,1242.1053,51.84,0.7972136
13,12,22.833334,77.76,0.201,119,29.88739,29.88739,0,1,131,36.506744,36.506744,0,1,114,50.547802,50.547802,0,1,137,27.881525,27.881525,0,1,141,14.241642,14.241642,0,1,140,16.448093,16.448093,0,1,2829,4025.9392,4025.9392,77.76,0.74388283
14,13,20.5,77.76,0.201,195,130.38123,130.38123,12.96,1,126,24.872726,24.872726,0,1,119,54.15836,54.15836,0,1,134,30.890322,30.890322,0,1,130,26.878592,26.878592,0,1,148,46.53607,46.53607,0,1,1637,2380.135,2380.135,64.8,0.39078528
15,14,4.25,51.84,0.302,120,16.697647,16.697647,0,1,119,-2.2129412,-2.2129412,0,1,115,29.170588,29.170588,0,1,133,16.496471,16.496471,0,1,125,8.851765,8.851765,0,1,143,13.478824,13.478824,0,1,1191,1421.3118,1421.3118,51.84,0.4661587
16,15,24,77.76,0.31,122,59.17302,59.17302,0,1,130,37.509678,37.509678,0,1,108,11.232844,11.232844,0,1,139,7.822874,7.822874,0,1,140,15.645748,15.645748,0,1,143,24.67214,24.67214,0,1,1534,2881.8264,2881.8264,77.76,0.6456177
17,16,30.555555,116.64,0.31,240,271.9953,271.9953,25.92,0,128,18.453959,18.453959,0,1,116,59.77478,59.77478,0,1,143,57.56833,57.56833,0,1,150,69.20235,69.20235,0,1,148,71.20821,71.20821,0,1,1658,4484.1113,4484.1113,90.72,0.38566902
18,17,25.714285,90.72,0.339,117,48.34135,48.34135,0,1,125,3.0087976,3.0087976,0,1,115,63.385338,63.385338,0,1,139,61.178886,61.178886,0,1,147,45.53314,45.53314,0,1,146,51.395176,51.395176,0,1,5005,8112.0894,8112.0894,90.72,0.5772323
19,18,16.623016,3265.92,0.339,3616,12075.783,12075.783,155.52,0.5270661,65535,357627.9,357627.9,959.04,0.8552377,3849,22676.453,22676.453,285.12,0.7195134,5961,28193.207,28193.207,272.16,0.8860919,3357,20348.379,20348.379,259.2,0.8531512,65535,1603412,1603412,3265.92,0.29303882,17319,63782.492,63782.492,349.92,0.722519
20,19,9.4,64.8,0.381,114,18.654545,18.654545,0,1,130,37.66114,37.66114,0,1,111,33.05584,33.05584,0,1,137,38.90969,38.90969,0,1,135,32.912563,32.912563,0,1,148,45.977524,45.977524,0,1,1163,2717.2512,2717.2512,64.8,0.71827006
21,20,30.25,51.84,0.381,114,22.129412,22.129412,0,1,124,17.301176,17.301176,0,1,109,15.289412,15.289412,0,1,134,23.33647,23.33647,0,1,142,24.54353,24.54353,0,1,152,28.34946,28.34946,0,1,1225,1360.9589,1360.9589,51.84,0.6185774
22,21,6,90.72,0.388,127,56.176502,56.176502,0,1,130,20.763092,20.763092,0,1,111,32.09384,32.09384,0,1,131,16.04692,16.04692,0,1,135,61.98123,61.98123,0,1,151,42.32411,42.32411,0,1,1942,3038.9553,3038.9553,90.72,0.46292102
23,22,31.5,51.84,0.396,118,33.096775,33.096775,0,1,128,25.675074,25.675074,0,1,112,33.698532,33.698532,0,1,134,25.073315,25.073315,0,1,138,10.831672,10.831672,0,1,140,18.253372,18.253372,0,1,1098,1573.1714,1573.1714,51.84,0.7210271
24,23,16.076923,168.48,0.424,272,490.8352,490.8352,38.88,0.5705288,133,59.17302,59.17302,0,1,133,107.514366,107.514366,0,1,140,94.87742,94.87742,0,1,149,131.38417,131.38417,0,1,153,120.15132,120.15132,0,1,2269,7821.1997,7821.1997,129.6,0.8361962
25,24,24.333334,38.88,0.453,110,3.4099708,3.4099708,0,1,116,-5.817009,-5.817009,0,1,111,13.439296,13.439296,0,1,133,22.666275,22.666275,0,1,142,10.0293255,10.0293255,0,1,139,16.64868,16.64868,0,1,1094,1410.0618,1410.0618,38.88,0.22531441
26,25,30.625,103.68,0.46,264,290.64984,290.64984,25.92,0,126,23.06745,23.06745,0,1,118,50.547802,50.547802,0,1,133,34.902054,34.902054,0,1,144,44.931377,44.931377,0,1,146,46.53607,46.53607,0,1,2121,4019.5898,4019.5898,77.76,0.75352937
27,26,20.5,51.84,0.481,118,30.689735,30.689735,0,1,125,21.061584,21.061584,0,1,108,14.442228,14.442228,0,1,138,51.951904,51.951904,0,1,130,18.453959,18.453959,0,1,138,11.834604,11.834604,0,1,1505,2641.3232,2641.3232,51.84,0.6446579
28,27,17.5,51.84,0.489,111,10.631085,10.631085,0,1,133,47.539,47.539,0,1,107,10.229912,10.229912,0,1,135,6.0175953,6.0175953,0,1,126,19.858065,19.858065,0,1,145,6.8199415,6.8199415,0,1,1302,2308.55,2308.55,51.84,0.2492847
29,28,33.14516,1607.04,0.496,864,3320.509,3320.509,116.64,0.81016797,42686,184270.61,184270.61,660.96,0.8785232,2253,11259.522,11259.522,181.44,0.5251961,3438,14014.378,14014.378,181.44,0.91815627,2492,9854.013,9854.013,155.52,0.8338467,65535,712721.56,712721.56,1607.04,0.58413917,25500,47444.883,47444.883,233.28,0.86678344
30,29,8.266666,194.4,0.504,448,1214.5513,1214.5513,64.8,0.7234517,131,61.98123,61.98123,0,1,127,166.28622,166.28622,0,1,138,85.65044,85.65044,0,1,137,118.54663,118.54663,0,1,156,118.9478,118.9478,0,1,3155,9298.389,9298.389,129.6,0.7525113
31,30,6.25,51.84,0.512,113,18.654545,18.654545,0,1,126,1.8052785,1.8052785,0,1,112,22.064516,22.064516,0,1,135,32.09384,32.09384,0,1,134,42.925514,42.925514,0,1,140,21.26217,21.26217,0,1,1637,1978.7859,1978.7859,51.84,0.22101669
32,31,11.714286,90.72,0.518,121,36.614117,36.614117,0,1,127,38.424706,38.424706,0,1,118,83.89059,83.89059,0,1,130,4.0235295,4.0235295,0,1,126,31.785883,31.785883,0,1,143,30.578823,30.578823,0,1,1194,2251.7683,2251.7683,90.72,0.7373187
33,32,12.25,51.84,0.532,114,12.235777,12.235777,0,1,127,27.881525,27.881525,0,1,114,11.433431,11.433431,0,1,131,12.235777,12.235777,0,1,131,39.51554,39.51554,0,1,147,38.51261,38.51261,0,1,1414,1790.034,1790.034,51.84,0.39499226
34,33,25.166666,77.76,0.546,119,42.6,42.6,0,1,129,13.6,13.6,0,1,118,48.6,48.6,0,1,133,14.8,14.8,0,1,144,39.4,39.4,0,1,146,25.4,25.4,0,1,2533,3654.6,3654.6,77.76,0.36137822
35,34,9.4,64.8,0.56,117,19.05572,19.05572,0,1,130,33.89912,33.89912,0,1,110,9.628153,9.628153,0,1,129,18.855131,18.855131,0,1,130,20.66041,20.66041,0,1,144,37.509678,37.509678,0,1,860,1364.1888,1364.1888,64.8,0.5923342
36,35,22.166666,77.76,0.582,119,24.4,24.4,0,1,124,14.6,14.6,0,1,119,42.6,42.6,0,1,130,16.4,16.4,0,1,147,46.4,46.4,0,1,148,31.8,31.8,0,1,1743,3848.2,3848.2,77.76,0.11463561
37,36,4.928571,181.44,0.582,240,287.84164,287.84164,25.92,0,125,81.438126,81.438126,0,1,118,123.96246,123.96246,0,1,133,60.37654,60.37654,0,1,131,70.20528,70.20528,0,1,146,100.09267,100.09267,0,1,1189,5668.174,5668.174,181.44,0.547273
38,37,28.571428,90.72,0.589,204,133.2,133.2,12.96,1,125,32.2,32.2,0,1,115,34.8,34.8,0,1,137,37,37,0,1,147,30.2,30.2,0,1,148,41.2,41.2,0,1,1853,3019.4,3019.4,77.76,0.34051725
39,38,25.5,77.76,0.627,118,25.073315,25.073315,0,1,118,-15.043988,-15.043988,0,1,106,6.4187684,6.4187684,0,1,138,34.50088,34.50088,0,1,143,15.445161,15.445161,0,1,143,10.831672,10.831672,0,1,941,1651.6458,1651.6458,77.76,0.73644483
40,39,4.5555553,116.64,0.632,117,16.448093,16.448093,0,1,134,57.167156,57.167156,0,1,111,2.6076245,2.6076245,0,1,127,4.8140764,4.8140764,0,1,134,47.539,47.539,0,1,152,86.45279,86.45279,0,1,1308,4927.8086,4927.8086,116.64,0.14560112
41,40,11,25.92,0.639,118,11.433431,11.433431,0,1,120,11.032258,11.032258,0,1,114,16.849266,16.849266,0,1,128,5.616422,5.616422,0,1,139,31.492083,31.492083,0,1,142,17.25044,17.25044,0,1,1746,2329.01,2329.01,25.92,0
42,41,34.25,51.84,0.646,116,20.6,20.6,0,1,127,5.6,5.6,0,1,113,33,33,0,1,127,6.2,6.2,0,1,144,20.2,20.2,0,1,143,20.4,20.4,0,1,1538,1820.8,1820.8,51.84,0.2805217
43,42,25.75,51.84,0.704,115,9.226979,9.226979,0,1,121,14.642816,14.642816,0,1,112,21.86393,21.86393,0,1,140,41.92258,41.92258,0,1,143,16.247507,16.247507,0,1,146,27.680939,27.680939,0,1,1122,1286.0256,1286.0256,51.84,0.7235123
44,43,3.4,64.8,0.712,122,30.288563,30.288563,0,1,127,22.265102,22.265102,0,1,119,38.312023,38.312023,0,1,131,30.48915,30.48915,0,1,132,18.052786,18.052786,0,1,145,36.506744,36.506744,0,1,1776,2619.66,2619.66,64.8,0.71589315
45,44,13.714286,90.72,0.719,120,54.760117,54.760117,0,1,131,62.783577,62.783577,0,1,117,64.789444,64.789444,0,1,132,21.061584,21.061584,0,1,134,49.34428,49.34428,0,1,148,51.350147,51.350147,0,1,1972,5626.0503,5626.0503,90.72,0.8015732
46,45,28.5,51.84,0.747,122,20.459824,20.459824,0,1,129,22.866861,22.866861,0,1,112,14.041056,14.041056,0,1,125,3.4099708,3.4099708,0,1,143,16.849266,16.849266,0,1,141,20.860996,20.860996,0,1,1043,1332.8973,1332.8973,51.84,0.52673256
47,46,24.5,1114.56,0.761,1241,3946.339,3946.339,103.68,0.5775893,30556,96965.52,96965.52,349.92,0.8607191,1329,6263.9155,6263.9155,142.56,0.56805027,2165,7678.853,7678.853,116.64,0.78673416,1595,5345.4297,5345.4297,116.64,0.6742338,65535,481261.4,481261.4,1114.56,0.83346015,19017,41439.707,41439.707,233.28,0.9184418
48,47,24.25,51.84,0.783,122,31.2,31.2,0,1,125,11.2,11.2,0,1,110,16.6,16.6,0,1,134,26.8,26.8,0,1,144,28,28,0,1,144,2,2,0,1,1481,1797,1797,51.84,0.23354682
49,48,26.625,103.68,0.791,312,402.57712,402.57712,25.92,0,130,53.35601,53.35601,0,1,148,135.59648,135.59648,0,1,147,92.87155,92.87155,0,1,159,103.90381,103.90381,0,1,154,66.19355,66.19355,0,1,2007,3814.353,3814.353,77.76,0.83091897
50,49,14.6,64.8,0.812,124,34.701466,34.701466,0,1,130,31.893255,31.893255,0,1,110,19.858065,19.858065,0,1,137,40.919647,40.919647,0,1,126,11.232844,11.232844,0,1,145,18.855131,18.855131,0,1,1521,1974.5573,1974.5573,64.8,0.76845264
51,50,28,64.8,0.819,118,18.6,18.6,0,1,129,44.6,44.6,0,1,106,11.4,11.4,0,1,142,30.4,30.4,0,1,143,24,24,0,1,142,17.8,17.8,0,1,2474,3153.1387,3153.1387,64.8,0.3369428
52,51,27.875,103.68,0.848,125,28.8,28.8,0,1,128,44.8,44.8,0,1,124,80.2,80.2,0,1,135,75.8,75.8,0,1,150,53.8,53.8,0,1,159,64.2,64.2,0,1,2507,6159.0776,6159.0776,103.68,0.92553335
53,52,8.4,64.8,0.87,110,-3.4099708,-3.4099708,0,1,130,45.131966,45.131966,0,1,116,32.695602,32.695602,0,1,134,39.51554,39.51554,0,1,125,11.634018,11.634018,0,1,143,28.68387,28.68387,0,1,1595,2878.617,2878.617,64.8,0.8590549
54,53,6,103.68,0.87,123,63.385338,63.385338,0,1,121,39.51554,39.51554,0,1,113,30.087976,30.087976,0,1,143,61.178886,61.178886,0,1,130,47.539,47.539,0,1,147,50.347214,50.347214,0,1,2240,4078.726,4078.726,103.68,0.22553524
55,54,4.1666665,77.76,0.876,123,51.55073,51.55073,0,1,128,29.486217,29.486217,0,1,119,46.335484,46.335484,0,1,132,32.495014,32.495014,0,1,135,56.765984,56.765984,0,1,137,3.4099708,3.4099708,0,1,1302,2512.9478,2512.9478,77.76,0.37521136
56,55,32.63158,246.24,0.884,241,671.56366,671.56366,64.8,0.54793173,130,114.5349,114.5349,0,1,120,177.51906,177.51906,0,1,134,73.01349,73.01349,0,1,152,130.38123,130.38123,0,1,149,131.38417,131.38417,0,1,3945,14918.622,14918.622,194.4,0.8165048
57,56,10.2,64.8,0.927,121,20.6,20.6,0,1,122,14,14,0,1,125,33.4,33.4,0,1,132,29.2,29.2,0,1,131,20,20,0,1,140,11.6,11.6,0,1,892,1585.1024,1585.1024,64.8,0.7382884
58,57,10.5,51.84,0.971,115,8.8,8.8,0,1,123,22.2,22.2,0,1,113,30,30,0,1,134,23.2,23.2,0,1,129,19.8,19.8,0,1,147,37.6,37.6,0,1,687,1337.6531,1337.6531,51.84,0.7907283
59,58,20,64.8,0.971,118,25.6,25.6,0,1,125,17,17,0,1,118,56.8,56.8,0,1,129,16.6,16.6,0,1,134,39.8,39.8,0,1,145,23.6,23.6,0,1,2182,2771.898,2771.898,64.8,0.26326883
60,59,11.888889,116.64,0.991,226,287.8,287.8,25.92,0,130,59.6,59.6,0,1,128,94.6,94.6,0,1,137,51.4,51.4,0,1,135,64.4,64.4,0,1,148,66.4,66.4,0,1,2440,5303.6855,5303.6855,90.72,0.72565943
61,60,12.5,51.84,0.998,119,28.68387,28.68387,0,1,123,22.265102,22.265102,0,1,108,13.840469,13.840469,0,1,134,24.67214,24.67214,0,1,130,27.07918,27.07918,0,1,144,21.061584,21.061584,0,1,897,2070.9656,2070.9656,51.84,0.8626336
62,61,23,38.88,1.035,123,25.073315,25.073315,0,1,121,13.639883,13.639883,0,1,110,10.229912,10.229912,0,1,140,6.8199415,6.8199415,0,1,142,14.843402,14.843402,0,1,149,36.707333,36.707333,0,1,1511,1814.3049,1814.3049,38.88,0
63,62,9.5,51.84,1.071,119,28.8,28.8,0,1,121,2.8,2.8,0,1,107,0.8,0.8,0,1,129,6.2,6.2,0,1,130,26.4,26.4,0,1,147,24.4,24.4,0,1,629,1207.8,1207.8,51.84,0.95609957
64,63,15.5,51.84,1.136,116,25.675074,25.675074,0,1,119,-4.01173,-4.01173,0,1,110,14.241642,14.241642,0,1,134,8.62522,8.62522,0,1,125,9.226979,9.226979,0,1,142,15.645748,15.645748,0,1,1350,2127.9553,2127.9553,51.84,0.6850139
65,64,25.527174,2384.64,1.15,1329,5919.5083,5919.5083,116.64,0.85889816,54295,273821.84,273821.84,829.44,0.83952296,3429,17053.664,17053.664,246.24,0.5973347,4601,21050.352,21050.352,220.32,0.9297751,3030,14746.117,14746.117,220.32,0.9734152,65535,1197408.6,1197408.6,2384.64,0.38272992,22547,66008.62,66008.62,324,0.8366472
66,65,20.142857,90.72,1.178,120,24.6,24.6,0,1,128,26.6,26.6,0,1,118,49.6,49.6,0,1,136,45.8,45.8,0,1,130,26.4,26.4,0,1,144,25.4,25.4,0,1,1942,3830.2327,3830.2327,90.72,0.50377077
67,66,23.4,64.8,1.186,126,48.943108,48.943108,0,1,128,28.884457,28.884457,0,1,114,32.695602,32.695602,0,1,130,19.05572,19.05572,0,1,143,34.09971,34.09971,0,1,152,24.872726,24.872726,0,1,1661,3056.5374,3056.5374,64.8,0.47921282
68,67,29.157894,1969.92,1.186,3349,8853.6875,8853.6875,129.6,0.9326135,48913,222875.48,222875.48,673.92,0.7249384,2590,14579.028,14579.028,233.28,0.637104,4759,17986.592,17986.592,194.4,0.66551024,2941,12989.782,12989.782,194.4,0.872357,65535,950888.75,950888.75,1969.92,0.53739905,21600,65302.145,65302.145,362.88,0.5413636
69,68,27.833334,77.76,1.201,130,40.31789,40.31789,0,1,131,50.14663,50.14663,0,1,117,57.36774,57.36774,0,1,139,47.539,47.539,0,1,147,41.32082,41.32082,0,1,146,23.06745,23.06745,0,1,1719,2658.373,2658.373,77.76,0.3251023
70,69,20.17647,220.32,1.221,236,640.2,640.2,90.72,0.53117996,136,101.2,101.2,0,1,114,74.4,74.4,0,1,138,74,74,0,1,140,114.6,114.6,0,1,146,53.2,53.2,0,1,1290,4524.971,4524.971,155.52,0.48140696
71,70,27.6,64.8,1.229,117,21.2,21.2,0,1,133,32.4,32.4,0,1,112,12.6,12.6,0,1,138,13.2,13.2,0,1,140,15.8,15.8,0,1,146,23.8,23.8,0,1,2268,2982.2,2982.2,64.8,0.7281777
72,71,26.666666,38.88,1.229,120,26.6,26.6,0,1,126,23.4,23.4,0,1,117,25.6,25.6,0,1,135,20.2,20.2,0,1,140,7.2,7.2,0,1,150,20.6,20.6,0,1,1200,1272.2,1272.2,38.88,0.68424046
73,72,23.714285,90.72,1.286,117,33.4,33.4,0,1,131,36.2,36.2,0,1,111,33.6,33.6,0,1,135,30.2,30.2,0,1,142,49.4,49.4,0,1,147,24,24,0,1,2191,5048.6655,5048.6655,90.72,0.6616227
74,73,6.5,51.84,1.307,119,28.8,28.8,0,1,122,2.8,2.8,0,1,112,23.6,23.6,0,1,132,22.4,22.4,0,1,134,31.8,31.8,0,1,144,21.6,21.6,0,1,892,1490.8,1490.8,51.84,0.4139292
75,74,28,90.72,1.337,122,36.4,36.4,0,1,129,42.6,42.6,0,1,120,47.8,47.8,0,1,135,41.2,41.2,0,1,143,41,41,0,1,144,28.6,28.6,0,1,1561,3169.4,3169.4,90.72,0.7377755
76,75,18.261438,1982.88,1.38,706,3535.6,3535.6,129.6,0.6875416,18966,147139.2,147139.2,777.6,0.87410843,1478,9183.8,9183.8,272.16,0.6209414,1949,11126.4,11126.4,246.24,0.8569378,1234,8381.2,8381.2,259.2,0.9444309,65535,665287.2,665287.2,1982.88,0.46864426,8999,35355.08,35355.08,285.12,0.90414405
77,76,17.833334,155.52,1.437,278,413.6,413.6,25.92,0,129,25.4,25.4,0,1,115,60.8,60.8,0,1,140,73.6,73.6,0,1,138,69.8,69.8,0,1,145,59,59,0,1,1522,4003.6,4003.6,129.6,0.62317914
78,77,22.5,77.76,1.473,116,32.6,32.6,0,1,129,44.8,44.8,0,1,117,46.2,46.2,0,1,138,46.6,46.6,0,1,138,5,5,0,1,148,44.2,44.2,0,1,1074,2330.2,2330.2,77.76,0.88967335
79,78,33.2,129.6,1.48,387,608,608,38.88,0,126,13.8,13.8,0,1,119,70.2,70.2,0,1,143,95.4,95.4,0,1,146,55.8,55.8,0,1,146,58.2,58.2,0,1,2382,5459,5459,103.68,0.380992
80,79,19.5,51.84,1.489,121,30.4,30.4,0,1,122,6.6,6.6,0,1,115,28,28,0,1,135,28.2,28.2,0,1,131,23,23,0,1,149,13.4,13.4,0,1,976,1928.2449,1928.2449,51.84,0.7140853
81,80,14.917911,1736.64,1.495,4423,9724.033,9724.033,142.56,0.7431912,33522,122855.43,122855.43,414.72,0.6087198,2040,7779.146,7779.146,155.52,0.46219358,3218,9703.573,9703.573,155.52,0.89597595,1936,7383.1885,7383.1885,155.52,0.9692738,65535,565052.25,565052.25,1723.68,0.3003493,15531,40920.57,40920.57,220.32,0.6826166
82,81,16.5,77.76,1.502,133,61.8,61.8,0,1,131,49.6,49.6,0,1,105,3.6,3.6,0,1,137,41.2,41.2,0,1,134,27.2,27.2,0,1,145,33.6,33.6,0,1,1058,2062.2,2062.2,77.76,0.83593106
83,82,19.6,64.8,1.509,124,46,46,0,1,124,22.6,22.6,0,1,111,21.4,21.4,0,1,134,19,19,0,1,133,30.2,30.2,0,1,150,35,35,0,1,1358,2132.3674,2132.3674,64.8,0.64020634
84,83,4,64.8,1.523,114,14.2,14.2,0,1,130,37.4,37.4,0,1,112,21,21,0,1,128,-8.8,-8.8,0,1,134,24.4,24.4,0,1,139,25.2,25.2,0,1,1155,1520.8,1520.8,64.8,0.5621907
85,84,12.6,64.8,1.531,114,17,17,0,1,124,20.2,20.2,0,1,110,29.2,29.2,0,1,130,2.2,2.2,0,1,134,36.4,36.4,0,1,149,15.2,15.2,0,1,1158,1639.8,1639.8,64.8,0.35713252
86,85,21.5,51.84,1.538,116,28.6,28.6,0,1,126,16.4,16.4,0,1,120,26,26,0,1,131,16.4,16.4,0,1,136,33,33,0,1,145,21.2,21.2,0,1,983,1537.2,1537.2,51.84,0.356398
87,86,17.714285,90.72,1.595,137,57.2,57.2,0,1,126,50,50,0,1,117,37.8,37.8,0,1,137,59,59,0,1,135,41.8,41.8,0,1,151,25.2,25.2,0,1,1648,3035.6,3035.6,90.72,0.366379
88,87,21.166666,77.76,1.604,141,101,101,0,1,124,23.2,23.2,0,1,119,31,31,0,1,133,31.2,31.2,0,1,133,29.4,29.4,0,1,144,14.2,14.2,0,1,2819,4232.653,4232.653,77.76,0.21673521
89,88,33.5,51.84,1.604,117,27,27,0,1,127,28.2,28.2,0,1,108,22.4,22.4,0,1,137,14.2,14.2,0,1,140,19.2,19.2,0,1,144,17.4,17.4,0,1,694,1227,1227,51.84,0.83731693
90,89,7.5,51.84,1.604,121,15.8,15.8,0,1,129,15.2,15.2,0,1,111,12.6,12.6,0,1,135,16.4,16.4,0,1,128,15,15,0,1,143,17.2,17.2,0,1,949,2318.2449,2318.2449,51.84,0.8103119
91,90,20.8,129.6,1.604,243,409.39706,409.39706,25.92,0,130,83.042816,83.042816,0,1,125,128.77654,128.77654,0,1,144,103.302055,103.302055,0,1,144,78.02815,78.02815,0,1,151,78.42933,78.42933,0,1,2966,8809.927,8809.927,116.64,0.69349533
92,91,5,103.68,1.624,122,62.6,62.6,0,1,122,21.2,21.2,0,1,119,49.6,49.6,0,1,134,39.6,39.6,0,1,141,69,69,0,1,143,43.4,43.4,0,1,1656,3074,3074,103.68,0.4219737
93,92,31.11111,116.64,1.632,115,29,29,0,1,127,27.6,27.6,0,1,116,59.4,59.4,0,1,137,36,36,0,1,145,42.8,42.8,0,1,142,25.4,25.4,0,1,3638,6583.2,6583.2,116.64,0.4669527
94,93,13.75,51.84,1.661,115,6.2181816,6.2181816,0,1,126,16.64868,16.64868,0,1,115,35.904984,35.904984,0,1,136,30.087976,30.087976,0,1,134,37.509678,37.509678,0,1,140,12.436363,12.436363,0,1,1022,1209.5366,1209.5366,51.84,0.488635
