Event,Object Number,Raw Centroid X,Area_MC,Time,Raw Max Pixel_SSC - 773/56 - A1,SSC - 773/56 - A1,UCI_SSC - 773/56 - A1,Area_SSC - 773/56 - A1,Aspect Ratio_SSC - 773/56 - A1,Raw Max Pixel_488 - 773/56 - C1,488 - 773/56 - C1,UCI_488 - 773/56 - C1,Area_488 - 773/56 - C1,Aspect Ratio_488 - 773/56 - C1,Raw Max Pixel_488 - 528/46 - C3,488 - 528/46 - C3,UCI_488 - 528/46 - C3,Area_488 - 528/46 - C3,Aspect Ratio_488 - 528/46 - C3,Raw Max Pixel_488 - 583/24 - C4,488 - 583/24 - C4,UCI_488 - 583/24 - C4,Area_488 - 583/24 - C4,Aspect Ratio_488 - 583/24 - C4,Raw Max Pixel_488 - 611/31 - C5,488 - 611/31 - C5,UCI_488 - 611/31 - C5,Area_488 - 611/31 - C5,Aspect Ratio_488 - 611/31 - C5,Raw Max Pixel_488 - 702/87 - C6,488 - 702/87 - C6,UCI_488 - 702/87 - C6,Area_488 - 702/87 - C6,Aspect Ratio_488 - 702/87 - C6,Raw Max Pixel_FSC - 456/51 - D2,FSC - 456/51 - D2,UCI_FSC - 456/51 - D2,Area_FSC - 456/51 - D2,Aspect Ratio_FSC - 456/51 - D2
1143,1142,3.8888888,116.64,23.885,152,86.28621,86.28621,0,1,128,47.368965,47.368965,0,1,113,40.686207,40.686207,0,1,129,55.427586,55.427586,0,1,131,70.36552,70.36552,0,1,141,31.84138,31.84138,0,1,2330,5346.207,5346.207,116.64,0.4713709
1144,1143,15.5,51.84,23.929,122,26.731035,26.731035,0,1,123,18.868965,18.868965,0,1,109,4.7172413,4.7172413,0,1,132,30.268965,30.268965,0,1,137,39.113792,39.113792,0,1,148,24.962069,24.962069,0,1,670,1344.6865,1344.6865,51.84,0.4940222
1145,1144,26.75,51.84,23.98,113,-5.7,-5.7,0,1,133,40.686207,40.686207,0,1,109,11.203448,11.203448,0,1,126,11.4,11.4,0,1,140,22.8,22.8,0,1,141,31.055172,31.055172,0,1,1270,1319.8448,1319.8448,51.84,0.8323011
1146,1145,5.4,64.8,23.98,138,103.97586,103.97586,0,1,123,8.451724,8.451724,0,1,106,0.58965516,0.58965516,0,1,131,19.065517,19.065517,0,1,128,19.45862,19.45862,0,1,139,21.424137,21.424137,0,1,1227,1875.3,1875.3,64.8,0.92925954
1147,1146,6,129.6,23.988,240,468.5793,468.5793,51.84,0.72933394,130,78.03104,78.03104,0,1,110,28.893103,28.893103,0,1,134,91.5931,91.5931,0,1,132,58.96552,58.96552,0,1,148,56.213795,56.213795,0,1,1766,5300.803,5300.803,116.64,0.95595044
1148,1147,9.5,77.76,23.988,405,419.44138,419.44138,12.96,1,132,45.6,45.6,0,1,110,14.544827,14.544827,0,1,125,1.1793103,1.1793103,0,1,128,16.903448,16.903448,0,1,148,24.765518,24.765518,0,1,1112,2274.693,2274.693,77.76,0.9813767
1149,1148,15.545455,285.12,23.988,1398,3615.7656,3615.7656,90.72,0.4780777,2943,8480.225,8480.225,129.6,0.6181038,189,506.31723,506.31723,25.92,0,376,684.58966,684.58966,25.92,0,249,575.5034,575.5034,38.88,0.65697503,16067,58614.67,58614.67,246.24,0.8032332,11620,31089.598,31089.598,259.2,0.5288703
1150,1149,29.833334,77.76,23.988,224,241.16896,241.16896,12.96,1,128,34.2,34.2,0,1,109,16.706896,16.706896,0,1,125,5.110345,5.110345,0,1,146,11.9896555,11.9896555,0,1,145,44.42069,44.42069,0,1,1237,1759.0938,1759.0938,64.8,0.7321757
1151,1150,26.74074,349.92,24.002,786,2357.336,2357.336,103.68,0.8180383,2461,11925.846,11925.846,259.2,0.94496053,214,709.82245,709.82245,25.92,0,324,1019.6922,1019.6922,64.8,0.8406142,267,753.77985,753.77985,51.84,0.9183463,29179,82505.77,82505.77,336.96,0.9687901,14842,40079.355,40079.355,220.32,0.72847193
1152,1151,20.8,129.6,24.069,212,355.7586,355.7586,38.88,0.48331732,127,47.565517,47.565517,0,1,112,51.3,51.3,0,1,136,57.786205,57.786205,0,1,130,45.79655,45.79655,0,1,142,38.91724,38.91724,0,1,4144,7643.1104,7643.1104,103.68,0.95123506
1153,1152,28.5,155.52,24.083,197,466.02414,466.02414,38.88,0.5280076,131,66.82758,66.82758,0,1,114,29.875862,29.875862,0,1,133,48.548275,48.548275,0,1,145,71.348274,71.348274,0,1,144,36.165516,36.165516,0,1,7288,15257.897,15257.897,142.56,0.8243632
1154,1153,28.5,77.76,24.083,125,61.500866,61.500866,0,1,133,57.558502,57.558502,0,1,107,11.235735,11.235735,0,1,128,17.149279,17.149279,0,1,141,39.029396,39.029396,0,1,138,5.125072,5.125072,0,1,955,1625.6133,1625.6133,77.76,0.8475282
1155,1154,26.11111,116.64,24.097,169,241.75862,241.75862,0,1,128,38.91724,38.91724,0,1,114,68.0069,68.0069,0,1,133,44.813793,44.813793,0,1,141,31.84138,31.84138,0,1,144,37.73793,37.73793,0,1,1767,3299.0083,3299.0083,116.64,0.6647817
1156,1155,33.5,336.96,24.142,1541,4174.759,4174.759,116.64,0.9259992,4209,12933.3,12933.3,246.24,0.96730995,250,762.2276,762.2276,38.88,0,329,1083,1083,51.84,0.92067707,309,794.4621,794.4621,51.84,0.7681741,29255,84586.234,84586.234,336.96,0.87942654,15419,38089.957,38089.957,246.24,0.73878765
1157,1156,2.6153846,168.48,24.156,839,1904.9794,1904.9794,77.76,0.63512015,128,70.95517,70.95517,0,1,135,120.87931,120.87931,0,1,134,81.96207,81.96207,0,1,137,72.72414,72.72414,0,1,149,111.64138,111.64138,0,1,3696,7861.7983,7861.7983,155.52,0.9206229
1158,1157,13.025,518.4,24.156,1000,6142.6343,6142.6343,246.24,0.84075785,1397,11719.593,11719.593,388.8,0.96269184,179,761.2448,761.2448,12.96,1,235,1097.1517,1097.1517,51.84,0.81643283,214,777.9517,777.9517,25.92,0,20033,83288.01,83288.01,518.4,0.8226478,11001,42427.508,42427.508,324,0.7788164
1159,1158,11,77.76,24.178,247,378.95172,378.95172,25.92,0,127,41.865517,41.865517,0,1,115,35.575863,35.575863,0,1,126,7.2724137,7.2724137,0,1,127,21.227587,21.227587,0,1,143,38.131035,38.131035,0,1,1310,2848.231,2848.231,51.84,0.7529707
1160,1159,8.421053,246.24,24.178,359,1074.4026,1074.4026,90.72,0.7282281,129,96.5879,96.5879,0,1,111,89.88588,89.88588,0,1,133,130.49222,130.49222,0,1,134,65.83746,65.83746,0,1,144,36.26974,36.26974,0,1,3078,13716.769,13716.769,246.24,0.64042383
1161,1160,6.5,51.84,24.187,116,20.637932,20.637932,0,1,122,18.475863,18.475863,0,1,110,34.2,34.2,0,1,125,14.151724,14.151724,0,1,127,12.382759,12.382759,0,1,139,29.286207,29.286207,0,1,1391,2138.0896,2138.0896,51.84,0.7222436
1162,1161,31.4,64.8,24.194,185,191.16861,191.16861,25.92,0,129,23.389656,23.389656,0,1,111,25.355173,25.355173,0,1,132,45.6,45.6,0,1,139,13.75862,13.75862,0,1,147,37.73793,37.73793,0,1,1319,1537.6241,1537.6241,51.84,0.48641872
1163,1162,10.5,51.84,24.214,127,52.47931,52.47931,0,1,122,16.706896,16.706896,0,1,104,11.203448,11.203448,0,1,127,8.844828,8.844828,0,1,128,22.013794,22.013794,0,1,141,26.534483,26.534483,0,1,922,1443.869,1443.869,51.84,0.43652892
1164,1163,12.5,51.84,24.222,159,76.45862,76.45862,0,1,153,53.46207,53.46207,0,1,115,26.731035,26.731035,0,1,129,17.493103,17.493103,0,1,126,12.382759,12.382759,0,1,271,387.6,387.6,51.84,0.80788875,671,1294.0966,1294.0966,51.84,0.88739175
1165,1164,4.8333335,77.76,24.281,189,214.24138,214.24138,12.96,1,123,23.586206,23.586206,0,1,112,40.88276,40.88276,0,1,128,7.075862,7.075862,0,1,133,25.551723,25.551723,0,1,144,35.18276,35.18276,0,1,1543,3873.7017,3873.7017,64.8,0.68666965
1166,1165,13.888889,116.64,24.295,207,312.51724,312.51724,25.92,0,131,40.293102,40.293102,0,1,112,56.803448,56.803448,0,1,134,40.489655,40.489655,0,1,129,21.817242,21.817242,0,1,145,46.58276,46.58276,0,1,2569,6175.262,6175.262,116.64,0.44004548
1167,1166,29.4,64.8,24.332,138,53.46207,53.46207,0,1,125,14.151724,14.151724,0,1,109,35.968964,35.968964,0,1,127,20.637932,20.637932,0,1,139,16.510345,16.510345,0,1,148,23.389656,23.389656,0,1,1482,2366.0896,2366.0896,64.8,0.6442597
1168,1167,29.4,194.4,24.346,280,670.0448,670.0448,38.88,0,128,71.54483,71.54483,0,1,114,45.6,45.6,0,1,136,53.46207,53.46207,0,1,147,75.67242,75.67242,0,1,145,78.227585,78.227585,0,1,1872,7096.7246,7096.7246,194.4,0.50503623
1169,1168,22.333334,38.88,24.377,119,21.62069,21.62069,0,1,134,33.41379,33.41379,0,1,106,10.22069,10.22069,0,1,130,19.851725,19.851725,0,1,146,19.655172,19.655172,0,1,145,13.75862,13.75862,0,1,1305,1490.179,1490.179,38.88,0.26588282
1170,1169,8.75,51.84,24.435,141,62.50345,62.50345,0,1,118,-3.537931,-3.537931,0,1,109,9.041379,9.041379,0,1,130,14.74138,14.74138,0,1,124,13.955173,13.955173,0,1,138,13.955173,13.955173,0,1,1126,1466.2759,1466.2759,51.84,0.54665136
1171,1170,13.714286,90.72,24.449,165,114.98276,114.98276,0,1,137,27.32069,27.32069,0,1,109,22.406897,22.406897,0,1,128,36.951725,36.951725,0,1,127,22.406897,22.406897,0,1,143,35.968964,35.968964,0,1,2452,5116.045,5116.045,90.72,0.5869957
1172,1171,15.5,51.84,24.456,118,22.996552,22.996552,0,1,126,27.910345,27.910345,0,1,109,17.886208,17.886208,0,1,129,25.551723,25.551723,0,1,130,21.62069,21.62069,0,1,145,30.268965,30.268965,0,1,753,1214.6897,1214.6897,51.84,0.8667347
1173,1172,12,51.84,24.486,116,16.313793,16.313793,0,1,133,33.02069,33.02069,0,1,107,19.655172,19.655172,0,1,123,2.5551724,2.5551724,0,1,131,21.817242,21.817242,0,1,140,18.672413,18.672413,0,1,2255,2841.3518,2841.3518,51.84,0.15589224
1174,1173,12.75,207.36,24.5,503,1905.962,1905.962,103.68,0.8186563,132,42.06207,42.06207,0,1,116,91.5931,91.5931,0,1,131,41.472412,41.472412,0,1,131,49.334484,49.334484,0,1,150,136.99655,136.99655,0,1,4469,15551.762,15551.762,194.4,0.9282063
1175,1174,8.8,129.6,24.566,192,338.2655,338.2655,25.92,0,128,59.162067,59.162067,0,1,109,38.720688,38.720688,0,1,129,60.14483,60.14483,0,1,133,76.655174,76.655174,0,1,143,44.42069,44.42069,0,1,1397,4516.4375,4516.4375,129.6,0.57935673
1176,1175,21.75,51.84,24.61,119,24.765518,24.765518,0,1,125,7.075862,7.075862,0,1,106,14.74138,14.74138,0,1,129,14.74138,14.74138,0,1,138,23.782759,23.782759,0,1,143,12.382759,12.382759,0,1,1600,1710.5896,1710.5896,51.84,0.39355266
1177,1176,32.4,64.8,24.647,151,77.83448,77.83448,0,1,129,13.562069,13.562069,0,1,108,7.4689655,7.4689655,0,1,134,38.131035,38.131035,0,1,142,31.644827,31.644827,0,1,147,13.562069,13.562069,0,1,1135,1473.5482,1473.5482,64.8,0.75543845
1178,1177,16.5,51.84,24.662,139,50.12069,50.12069,0,1,129,35.18276,35.18276,0,1,109,17.689655,17.689655,0,1,133,23.979311,23.979311,0,1,123,1.3758621,1.3758621,0,1,141,14.151724,14.151724,0,1,841,1807.5137,1807.5137,51.84,0.8576584
1179,1178,16.875,103.68,24.669,161,180.82759,180.82759,0,1,126,26.33793,26.33793,0,1,106,14.74138,14.74138,0,1,130,28.696552,28.696552,0,1,132,31.448277,31.448277,0,1,144,39.9,39.9,0,1,1276,2325.636,2325.636,103.68,0.7910897
1180,1179,11.5,77.76,24.691,183,169.8207,169.8207,12.96,1,124,17.689655,17.689655,0,1,112,33.02069,33.02069,0,1,128,20.244827,20.244827,0,1,123,12.775862,12.775862,0,1,143,15.724138,15.724138,0,1,1389,2822.876,2822.876,77.76,0.6893198
1181,1180,25.833334,77.76,24.705,153,156.06207,156.06207,0,1,129,29.48276,29.48276,0,1,108,35.772415,35.772415,0,1,131,36.55862,36.55862,0,1,142,16.510345,16.510345,0,1,146,19.45862,19.45862,0,1,1162,1846.5153,1846.5153,77.76,0.56697816
1182,1181,29.2,64.8,24.72,123,48.548275,48.548275,0,1,126,32.82414,32.82414,0,1,113,37.344826,37.344826,0,1,129,16.11724,16.11724,0,1,142,17.886208,17.886208,0,1,137,14.74138,14.74138,0,1,2227,3256.6816,3256.6816,64.8,0.39889973
1183,1182,5.8333335,77.76,24.727,173,219.94138,219.94138,25.92,0,124,23.389656,23.389656,0,1,107,22.210344,22.210344,0,1,131,14.544827,14.544827,0,1,130,22.013794,22.013794,0,1,140,30.072414,30.072414,0,1,892,1315.8296,1315.8296,64.8,0.8445795
1184,1183,6.5,103.68,24.736,321,488.03793,488.03793,38.88,0.68422824,126,11.203448,11.203448,0,1,113,36.951725,36.951725,0,1,132,28.303448,28.303448,0,1,127,10.0241375,10.0241375,0,1,142,28.893103,28.893103,0,1,2807,6649.5977,6649.5977,77.76,0.6411759
1185,1184,11,25.92,24.742,122,28.5,28.5,0,1,120,6.87931,6.87931,0,1,113,12.382759,12.382759,0,1,124,7.862069,7.862069,0,1,123,8.451724,8.451724,0,1,141,13.168965,13.168965,0,1,924,1242.7965,1242.7965,25.92,0
1186,1185,27.297297,479.52,24.756,4054,14189.354,14189.354,207.36,0.7523075,7654,34407.96,34407.96,362.88,0.9351122,401,1756.5199,1756.5199,103.68,0.6855906,562,2550.1177,2550.1177,116.64,0.9532838,493,1893.1228,1893.1228,103.68,0.8833366,51303,214059.75,214059.75,479.52,0.9430632,15184,63889.484,63889.484,285.12,0.749431
1187,1186,9.5,51.84,24.763,158,89.23448,89.23448,0,1,129,11.203448,11.203448,0,1,106,12.382759,12.382759,0,1,129,13.168965,13.168965,0,1,130,25.748276,25.748276,0,1,144,24.372414,24.372414,0,1,903,1488.6827,1488.6827,51.84,0.71735597
1188,1187,18,51.84,24.763,120,29.089655,29.089655,0,1,125,9.237931,9.237931,0,1,110,7.4689655,7.4689655,0,1,131,31.644827,31.644827,0,1,131,19.851725,19.851725,0,1,148,28.106897,28.106897,0,1,1289,1463.131,1463.131,51.84,0.40831363
1189,1188,19.5,51.84,24.801,116,18.27931,18.27931,0,1,125,27.51724,27.51724,0,1,110,20.244827,20.244827,0,1,125,11.203448,11.203448,0,1,130,26.927586,26.927586,0,1,140,3.537931,3.537931,0,1,1771,3111.4138,3111.4138,51.84,0.76920074
1190,1189,7.25,207.36,24.816,272,468.38275,468.38275,25.92,0,125,48.744827,48.744827,0,1,114,65.844826,65.844826,0,1,129,39.113792,39.113792,0,1,133,75.67242,75.67242,0,1,144,70.95517,70.95517,0,1,4716,16039.1045,16039.1045,194.4,0.9026398
1191,1190,21.4,64.8,24.816,132,40.293102,40.293102,0,1,131,30.66207,30.66207,0,1,112,30.465517,30.465517,0,1,126,13.75862,13.75862,0,1,127,5.7,5.7,0,1,144,31.055172,31.055172,0,1,1315,2002.6655,2002.6655,64.8,0.3779195
1192,1191,14.842105,246.24,24.823,420,1915.3966,1915.3966,129.6,0.73397744,137,143.48276,143.48276,0,1,119,86.28621,86.28621,0,1,134,76.85172,76.85172,0,1,134,120.486206,120.486206,0,1,151,127.36552,127.36552,0,1,3471,12001.681,12001.681,220.32,0.7047261
1193,1192,29.1,259.2,24.823,517,2702.9792,2702.9792,168.48,0.9611932,135,99.25862,99.25862,0,1,115,125.0069,125.0069,0,1,135,161.36897,161.36897,0,1,145,120.68276,120.68276,0,1,150,117.93104,117.93104,0,1,4905,17057.184,17057.184,194.4,0.80473757
1194,1193,19.333334,38.88,24.837,135,49.727585,49.727585,0,1,118,-0.58965516,-0.58965516,0,1,114,21.031034,21.031034,0,1,123,-3.9310346,-3.9310346,0,1,129,-1.5724138,-1.5724138,0,1,138,2.162069,2.162069,0,1,1668,2038.6345,2038.6345,38.88,0.16982517
1195,1194,29,77.76,24.837,180,245.4931,245.4931,12.96,1,126,34.593105,34.593105,0,1,113,49.334484,49.334484,0,1,131,20.834482,20.834482,0,1,143,22.210344,22.210344,0,1,143,32.431034,32.431034,0,1,1492,2875.1587,2875.1587,77.76,0.64066714
1196,1195,2.75,51.84,24.845,129,42.651726,42.651726,0,1,124,7.075862,7.075862,0,1,133,41.668964,41.668964,0,1,129,32.431034,32.431034,0,1,138,19.26207,19.26207,0,1,140,24.175861,24.175861,0,1,2109,2432.9773,2432.9773,51.84,0.29916763
1197,1196,27.25,51.84,24.852,119,37.148277,37.148277,0,1,123,12.382759,12.382759,0,1,109,9.041379,9.041379,0,1,129,25.748276,25.748276,0,1,133,-4.1275864,-4.1275864,0,1,145,14.937931,14.937931,0,1,1702,1890.8276,1890.8276,51.84,0.7961919
1198,1197,26.8125,414.72,24.867,2227,10992.548,10992.548,207.36,0.7252703,5100,22555.096,22555.096,324,0.9045947,288,1050.7655,1050.7655,64.8,0.50131357,425,1465.2931,1465.2931,51.84,0.9236031,321,1024.0344,1024.0344,77.76,0.86082137,35539,119008.53,119008.53,362.88,0.8163363,9532,38016.05,38016.05,272.16,0.9167187
1199,1198,16.08,324,24.874,683,4206.6,4206.6,233.28,0.7159656,127,78.227585,78.227585,0,1,114,125.0069,125.0069,0,1,132,122.45172,122.45172,0,1,136,126.38276,126.38276,0,1,150,134.63792,134.63792,0,1,8620,51298.426,51298.426,285.12,0.8071904
1200,1199,21.5,51.84,24.895,166,79.013794,79.013794,0,1,133,22.210344,22.210344,0,1,107,18.27931,18.27931,0,1,128,15.724138,15.724138,0,1,129,19.26207,19.26207,0,1,142,19.26207,19.26207,0,1,2192,3181.3862,3181.3862,51.84,0.2053168
1201,1200,12,77.76,24.94,462,932.2448,932.2448,51.84,0.772499,126,39.506897,39.506897,0,1,113,34.986206,34.986206,0,1,135,39.113792,39.113792,0,1,130,31.644827,31.644827,0,1,142,23.782759,23.782759,0,1,641,1378.4172,1378.4172,51.84,0.81277144
1202,1201,33.5,51.84,24.948,147,80.78276,80.78276,0,1,129,23.193104,23.193104,0,1,108,15.331035,15.331035,0,1,130,21.424137,21.424137,0,1,137,19.851725,19.851725,0,1,146,33.217243,33.217243,0,1,896,1360.9242,1360.9242,51.84,0.73839873
1203,1202,10.5,51.84,24.962,160,94.344826,94.344826,0,1,131,18.27931,18.27931,0,1,108,19.851725,19.851725,0,1,128,23.586206,23.586206,0,1,123,8.451724,8.451724,0,1,139,2.5551724,2.5551724,0,1,792,1212.1345,1212.1345,51.84,0.5649262
1204,1203,3.4285715,90.72,24.962,193,263.54697,263.54697,12.96,1,123,28.385014,28.385014,0,1,118,39.817867,39.817867,0,1,131,29.370605,29.370605,0,1,127,29.567724,29.567724,0,1,142,32.524494,32.524494,0,1,2845,5480.279,5480.279,90.72,0.3593036
1205,1204,5.5,51.84,24.976,162,90.8069,90.8069,0,1,127,15.527586,15.527586,0,1,111,16.706896,16.706896,0,1,124,15.527586,15.527586,0,1,126,20.44138,20.44138,0,1,143,27.51724,27.51724,0,1,918,1366.7831,1366.7831,51.84,0.47364014
1206,1205,31,25.92,24.976,106,-7.6655173,-7.6655173,0,1,118,3.1448276,3.1448276,0,1,104,1.1793103,1.1793103,0,1,131,3.9310346,3.9310346,0,1,145,19.065517,19.065517,0,1,144,14.151724,14.151724,0,1,1305,1202.3069,1202.3069,25.92,0
1207,1206,18.5,51.84,25.028,121,45.92853,45.92853,0,1,120,0.3942363,0.3942363,0,1,113,36.26974,36.26974,0,1,131,29.567724,29.567724,0,1,126,14.192507,14.192507,0,1,137,14.783862,14.783862,0,1,1303,2888.9636,2888.9636,51.84,0.70737636
1208,1207,23.586206,375.84,25.035,1988,6826.241,6826.241,181.44,0.678472,1546,9217.097,9217.097,311.04,0.96559894,164,524.0069,524.0069,0,1,223,754.7586,754.7586,51.84,0.94486517,207,554.2759,554.2759,25.92,0,17977,54416.133,54416.133,349.92,0.7713147,20364,57663.133,57663.133,311.04,0.92127764
1209,1208,18.6,64.8,25.035,187,124.02414,124.02414,12.96,1,124,11.4,11.4,0,1,107,5.3068967,5.3068967,0,1,129,18.475863,18.475863,0,1,127,13.955173,13.955173,0,1,145,11.596552,11.596552,0,1,925,1755.7965,1755.7965,64.8,0.82983273
1210,1209,12.4,64.8,25.056,126,39.70345,39.70345,0,1,123,10.417241,10.417241,0,1,111,21.62069,21.62069,0,1,126,5.110345,5.110345,0,1,125,19.655172,19.655172,0,1,142,33.02069,33.02069,0,1,1040,2007.8882,2007.8882,64.8,0.65740764
1211,1210,16.166666,77.76,25.079,256,316.2517,316.2517,25.92,0,124,29.67931,29.67931,0,1,107,16.313793,16.313793,0,1,129,5.5034485,5.5034485,0,1,126,3.7344828,3.7344828,0,1,141,36.951725,36.951725,0,1,2102,2657.4075,2657.4075,64.8,0.40218228
1212,1211,32.714287,90.72,25.094,142,111.83793,111.83793,0,1,130,53.46207,53.46207,0,1,114,25.15862,25.15862,0,1,134,42.06207,42.06207,0,1,144,37.148277,37.148277,0,1,145,27.910345,27.910345,0,1,1592,3126.1553,3126.1553,90.72,0.51758105
1213,1212,10,64.8,25.1,166,159.6,159.6,0,1,125,30.072414,30.072414,0,1,109,12.186207,12.186207,0,1,128,15.92069,15.92069,0,1,132,18.27931,18.27931,0,1,144,16.903448,16.903448,0,1,1557,1926.0104,1926.0104,64.8,0.95218813
1214,1213,14,233.28,25.145,573,2646.7656,2646.7656,155.52,0.6253567,127,86.48276,86.48276,0,1,117,78.42414,78.42414,0,1,136,95.72069,95.72069,0,1,130,103.18965,103.18965,0,1,147,61.32414,61.32414,0,1,6476,25902.428,25902.428,194.4,0.87820554
1215,1214,29.4,64.8,25.145,157,86.67931,86.67931,0,1,141,53.46207,53.46207,0,1,107,16.11724,16.11724,0,1,129,21.031034,21.031034,0,1,142,29.286207,29.286207,0,1,218,288.14484,288.14484,25.92,0,1373,2419.5476,2419.5476,64.8,0.90496767
1216,1215,19.125,103.68,25.174,476,906.4966,906.4966,51.84,0.6259995,136,32.23448,32.23448,0,1,112,32.03793,32.03793,0,1,134,27.51724,27.51724,0,1,130,18.475863,18.475863,0,1,141,6.486207,6.486207,0,1,2052,3371.3113,3371.3113,103.68,0.95281297
1217,1216,7.769231,168.48,25.174,302,740.41034,740.41034,51.84,0.48699015,129,84.32069,84.32069,0,1,113,54.64138,54.64138,0,1,135,69.97241,69.97241,0,1,131,81.56896,81.56896,0,1,150,86.08965,86.08965,0,1,2838,10239.952,10239.952,168.48,0.3826276
1218,1217,6.5,77.76,25.174,160,139.15862,139.15862,0,1,126,44.813793,44.813793,0,1,109,11.203448,11.203448,0,1,133,26.927586,26.927586,0,1,137,39.506897,39.506897,0,1,143,14.151724,14.151724,0,1,1423,2309.876,2309.876,77.76,0.90329355
1219,1218,31.8,64.8,25.182,111,7.2724137,7.2724137,0,1,125,33.41379,33.41379,0,1,110,20.834482,20.834482,0,1,128,30.66207,30.66207,0,1,143,21.424137,21.424137,0,1,145,24.372414,24.372414,0,1,1350,1884.3414,1884.3414,64.8,0.5128633
1220,1219,3.7142856,90.72,25.218,202,307.4069,307.4069,38.88,0.5862416,129,36.165516,36.165516,0,1,117,35.772415,35.772415,0,1,131,8.05862,8.05862,0,1,127,27.713793,27.713793,0,1,143,33.806896,33.806896,0,1,2915,5844.8584,5844.8584,90.72,0.6121661
1221,1220,30,77.76,25.225,113,13.168965,13.168965,0,1,124,19.26207,19.26207,0,1,114,40.489655,40.489655,0,1,130,25.551723,25.551723,0,1,140,24.962069,24.962069,0,1,138,0.19655173,0.19655173,0,1,1583,2563.0344,2563.0344,77.76,0.3237796
1222,1221,26.5,51.84,25.232,124,48.744827,48.744827,0,1,131,44.813793,44.813793,0,1,116,45.40345,45.40345,0,1,124,0,0,0,1,134,-5.110345,-5.110345,0,1,142,24.175861,24.175861,0,1,3136,6282.383,6282.383,51.84,0.63751924
1223,1222,11.8,324,25.247,2394,6385.9653,6385.9653,116.64,0.51434237,5708,18046.746,18046.746,181.44,0.8490777,261,1002.61035,1002.61035,64.8,0.6621293,584,1395.7137,1395.7137,64.8,0.73266405,341,1020.10345,1020.10345,64.8,0.89718115,26999,115310.82,115310.82,311.04,0.959873,20219,47561.98,47561.98,246.24,0.81335664
1224,1223,22.6,64.8,25.262,123,41.472412,41.472412,0,1,126,22.603449,22.603449,0,1,115,28.106897,28.106897,0,1,129,-0.7862069,-0.7862069,0,1,140,18.082758,18.082758,0,1,141,23.389656,23.389656,0,1,1316,1756.3862,1756.3862,64.8,0.6593002
1225,1224,3,25.92,25.262,144,46.58276,46.58276,0,1,119,6.486207,6.486207,0,1,115,19.065517,19.065517,0,1,128,2.7517242,2.7517242,0,1,130,8.451724,8.451724,0,1,131,-7.6655173,-7.6655173,0,1,1068,1316.1104,1316.1104,25.92,0
1226,1225,25.789474,246.24,25.262,1660,4450.324,4450.324,129.6,0.61066246,3066,9374.338,9374.338,194.4,0.577326,222,521.84485,521.84485,25.92,0,374,740.6069,740.6069,51.84,0.87207776,266,580.6138,580.6138,38.88,0.72713506,26232,62816.75,62816.75,246.24,0.6991566,9086,23083.387,23083.387,194.4,0.7185499
1227,1226,5.5,103.68,25.262,268,472.51035,472.51035,38.88,0,125,23.389656,23.389656,0,1,113,46.386208,46.386208,0,1,134,64.46896,64.46896,0,1,129,18.868965,18.868965,0,1,140,42.06207,42.06207,0,1,1632,5351.7427,5351.7427,103.68,0.47004282
1228,1227,6.25,51.84,25.262,139,58.572414,58.572414,0,1,124,13.75862,13.75862,0,1,111,25.551723,25.551723,0,1,125,8.648276,8.648276,0,1,127,18.27931,18.27931,0,1,137,15.527586,15.527586,0,1,1979,2442.5723,2442.5723,51.84,0.38582003
1229,1228,11.333333,38.88,25.277,121,37.344826,37.344826,0,1,128,26.995777,26.995777,0,1,112,17.689655,17.689655,0,1,137,35.575863,35.575863,0,1,132,23.782759,23.782759,0,1,138,2.0657988,2.0657988,0,1,1276,1430.1104,1430.1104,38.88,0.28186038
1230,1229,10.5,51.84,25.3,162,99.45517,99.45517,0,1,127,22.603449,22.603449,0,1,104,2.9482758,2.9482758,0,1,132,31.055172,31.055172,0,1,136,42.06207,42.06207,0,1,144,26.927586,26.927586,0,1,724,1207.4172,1207.4172,51.84,0.8346115
1231,1230,3.7435896,505.44,25.3,4363,15532.557,15532.557,194.4,0.8200666,8291,45873.14,45873.14,349.92,0.90942633,438,2122.7654,2122.7654,116.64,0.68230736,735,3118.9443,3118.9443,116.64,0.97233,532,2258.7769,2258.7769,103.68,0.9322712,60431,260896.84,260896.84,492.48,0.92747444,10044,43838.895,43838.895,259.2,0.8424257
1232,1231,22.5,51.84,25.364,118,39.113792,39.113792,0,1,131,29.286207,29.286207,0,1,114,39.70345,39.70345,0,1,129,28.303448,28.303448,0,1,141,34.396553,34.396553,0,1,148,25.748276,25.748276,0,1,1202,1656.7345,1656.7345,51.84,0.61428815
1233,1232,5.3076925,168.48,25.371,242,741,741,64.8,0.5662131,130,38.91724,38.91724,0,1,118,25.355173,25.355173,0,1,131,56.213795,56.213795,0,1,128,48.351723,48.351723,0,1,146,66.04138,66.04138,0,1,2518,11295.812,11295.812,168.48,0.6386402
1234,1233,25.666666,38.88,25.38,116,26.141378,26.141378,0,1,121,4.1275864,4.1275864,0,1,106,14.937931,14.937931,0,1,132,13.75862,13.75862,0,1,132,-1.5724138,-1.5724138,0,1,139,10.613793,10.613793,0,1,1239,1210.9552,1210.9552,38.88,0.7894579
