Event,Object Number,Raw Centroid X,Area_MC,Time,Raw Max Pixel_SSC - 773/56 - A1,SSC - 773/56 - A1,UCI_SSC - 773/56 - A1,Area_SSC - 773/56 - A1,Aspect Ratio_SSC - 773/56 - A1,Raw Max Pixel_488 - 773/56 - C1,488 - 773/56 - C1,UCI_488 - 773/56 - C1,Area_488 - 773/56 - C1,Aspect Ratio_488 - 773/56 - C1,Raw Max Pixel_488 - 528/46 - C3,488 - 528/46 - C3,UCI_488 - 528/46 - C3,Area_488 - 528/46 - C3,Aspect Ratio_488 - 528/46 - C3,Raw Max Pixel_488 - 583/24 - C4,488 - 583/24 - C4,UCI_488 - 583/24 - C4,Area_488 - 583/24 - C4,Aspect Ratio_488 - 583/24 - C4,Raw Max Pixel_488 - 611/31 - C5,488 - 611/31 - C5,UCI_488 - 611/31 - C5,Area_488 - 611/31 - C5,Aspect Ratio_488 - 611/31 - C5,Raw Max Pixel_488 - 702/87 - C6,488 - 702/87 - C6,UCI_488 - 702/87 - C6,Area_488 - 702/87 - C6,Aspect Ratio_488 - 702/87 - C6,Raw Max Pixel_FSC - 456/51 - D2,FSC - 456/51 - D2,UCI_FSC - 456/51 - D2,Area_FSC - 456/51 - D2,Aspect Ratio_FSC - 456/51 - D2
30,29,15.5,51.84,0.711,135,52.282757,52.282757,0,1,131,26.33793,26.33793,0,1,117,37.934483,37.934483,0,1,133,33.806896,33.806896,0,1,124,18.475863,18.475863,0,1,141,21.031034,21.031034,0,1,1122,1803.9518,1803.9518,51.84,0.61574674
31,30,7.8461537,168.48,0.725,388,1292.1525,1292.1525,77.76,0.6571935,123,33.31805,33.31805,0,1,111,60.756447,60.756447,0,1,134,69.96791,69.96791,0,1,131,76.631516,76.631516,0,1,148,47.625214,47.625214,0,1,2747,11383.603,11383.603,168.48,0.5978961
32,31,7.0740743,349.92,0.725,2981,8741.875,8741.875,155.52,0.8322875,5049,19497.145,19497.145,207.36,0.7942107,287,1124.8655,1124.8655,77.76,0.6771957,549,1484.5552,1484.5552,77.76,0.70036185,398,1111.6965,1111.6965,77.76,0.8276651,35107,127556.56,127556.56,349.92,0.82561696,24505,52462.8,52462.8,285.12,0.4885892
33,32,9.666667,116.64,0.755,368,676.16046,676.16046,64.8,0.56787395,126,18.618912,18.618912,0,1,110,35.27794,35.27794,0,1,131,27.04642,27.04642,0,1,130,51.544987,51.544987,0,1,143,42.725502,42.725502,0,1,3712,6972.4883,6972.4883,90.72,0.8917877
34,33,30,64.8,0.806,142,77.04828,77.04828,0,1,129,28.696552,28.696552,0,1,110,22.210344,22.210344,0,1,123,-6.0931034,-6.0931034,0,1,149,31.055172,31.055172,0,1,143,28.893103,28.893103,0,1,1602,2020.3652,2020.3652,64.8,0.3353897
35,34,29,64.8,0.829,144,102.89398,102.89398,0,1,123,11.955301,11.955301,0,1,103,6.6636105,6.6636105,0,1,132,26.066475,26.066475,0,1,141,22.73467,22.73467,0,1,143,34.689972,34.689972,0,1,1695,2402.0195,2402.0195,64.8,0.39178967
36,35,13,103.68,0.835,187,224.16689,224.16689,12.96,1,129,19.402864,19.402864,0,1,117,50.95702,50.95702,0,1,127,31.162178,31.162178,0,1,130,45.273354,45.273354,0,1,142,40.765617,40.765617,0,1,1444,3140.9644,3140.9644,90.72,0.4035906
37,36,28.4,64.8,0.857,187,152.72069,152.72069,12.96,1,122,-0.39310345,-0.39310345,0,1,113,21.227587,21.227587,0,1,132,3.9310346,3.9310346,0,1,139,18.672413,18.672413,0,1,149,41.07931,41.07931,0,1,1146,1648.0662,1648.0662,64.8,0.43168893
38,37,30.878788,427.68,0.857,4879,20157.166,20157.166,207.36,0.85181993,7425,26098.924,26098.924,324,0.9202367,363,1325.3483,1325.3483,64.8,0.53339314,597,1994.4104,1994.4104,90.72,0.8668007,446,1428.1448,1428.1448,77.76,0.87904733,46898,164669.86,164669.86,414.72,0.93437284,16290,51298.17,51298.17,259.2,0.6648039
39,38,10.5,51.84,0.923,120,44.09742,44.09742,0,1,125,12.739255,12.739255,0,1,116,17.44298,17.44298,0,1,123,0,0,0,1,130,35.669914,35.669914,0,1,145,29.986246,29.986246,0,1,944,1314.8871,1314.8871,51.84,0.81983864
40,39,34,77.76,0.948,159,162.08252,162.08252,0,1,123,8.819485,8.819485,0,1,110,41.35358,41.35358,0,1,131,15.483094,15.483094,0,1,142,28.810316,28.810316,0,1,141,19.206877,19.206877,0,1,1135,2298.5535,2298.5535,77.76,0.6013102
41,40,17.5,77.76,0.975,181,135.0361,135.0361,12.96,1,126,33.31805,33.31805,0,1,107,15.875072,15.875072,0,1,130,34.102005,34.102005,0,1,129,55.856735,55.856735,0,1,141,16.267048,16.267048,0,1,1440,2948.6475,2948.6475,77.76,0.6888457
42,41,9.846154,168.48,1.019,212,536.61664,536.61664,51.84,0.99295115,129,64.28424,64.28424,0,1,116,73.10372,73.10372,0,1,129,66.83209,66.83209,0,1,132,68.98797,68.98797,0,1,149,78.59141,78.59141,0,1,2153,8119.0054,8119.0054,168.48,0.51101714
43,42,10.111111,116.64,1.027,218,390.40918,390.40918,25.92,0,129,34.88596,34.88596,0,1,117,82.315186,82.315186,0,1,134,48.605156,48.605156,0,1,132,76.631516,76.631516,0,1,144,57.42464,57.42464,0,1,3571,8326.161,8326.161,116.64,0.63994
44,43,12.6,64.8,1.033,225,159.73065,159.73065,12.96,1,125,6.0756445,6.0756445,0,1,111,41.35358,41.35358,0,1,133,45.077362,45.077362,0,1,124,23.322636,23.322636,0,1,145,19.402864,19.402864,0,1,1059,1812.502,1812.502,64.8,0.6816459
45,44,3,25.92,1.033,161,77.61146,77.61146,0,1,121,-7.4475646,-7.4475646,0,1,119,19.01089,19.01089,0,1,124,7.643553,7.643553,0,1,118,-4.507736,-4.507736,0,1,139,14.699141,14.699141,0,1,1373,1293.6643,1293.6643,25.92,0
46,45,6.0434785,298.08,1.07,739,2873.664,2873.664,116.64,0.5747956,215,341.02005,341.02005,25.92,0,117,128.56848,128.56848,0,1,135,114.06533,114.06533,0,1,129,106.61777,106.61777,0,1,566,1467.7102,1467.7102,51.84,0.89630777,4120,25678.506,25678.506,298.08,0.6680179
47,46,8.8,64.8,1.078,273,336.5403,336.5403,25.92,0,128,21.950716,21.950716,0,1,108,26.654442,26.654442,0,1,128,27.830372,27.830372,0,1,130,39.589684,39.589684,0,1,140,12.543266,12.543266,0,1,1352,2646.3613,2646.3613,51.84,0.686014
48,47,31,25.92,1.078,128,31.554155,31.554155,0,1,132,12.151289,12.151289,0,1,108,6.271633,6.271633,0,1,120,1.3719198,1.3719198,0,1,135,12.543266,12.543266,0,1,138,3.1358166,3.1358166,0,1,1237,1534.3943,1534.3943,25.92,0
49,48,12,129.6,1.078,156,179.84483,179.84483,0,1,129,54.051723,54.051723,0,1,117,66.82758,66.82758,0,1,134,69.38276,69.38276,0,1,125,38.131035,38.131035,0,1,143,45.79655,45.79655,0,1,4959,8348.928,8348.928,129.6,0.3608064
50,49,17.5,51.84,1.114,113,16.07106,16.07106,0,1,120,1.5679083,1.5679083,0,1,103,2.7438395,2.7438395,0,1,126,15.679083,15.679083,0,1,127,19.01089,19.01089,0,1,142,30.966188,30.966188,0,1,1106,1577.3158,1577.3158,51.84,0.50495064
51,50,24.4,64.8,1.13,193,199.12436,199.12436,12.96,1,129,44.881374,44.881374,0,1,108,20.18682,20.18682,0,1,131,32.534096,32.534096,0,1,134,15.483094,15.483094,0,1,149,37.43381,37.43381,0,1,1607,1753.5094,1753.5094,51.84,0.6697635
52,51,24.833334,77.76,1.151,121,48.605156,48.605156,0,1,129,50.173065,50.173065,0,1,104,12.739255,12.739255,0,1,130,33.122063,33.122063,0,1,139,25.47851,25.47851,0,1,140,23.322636,23.322636,0,1,1994,3236.3586,3236.3586,77.76,0.765998
53,52,14,90.72,1.151,133,93.486534,93.486534,0,1,124,3.3318052,3.3318052,0,1,114,48.21318,48.21318,0,1,133,28.614326,28.614326,0,1,129,39.589684,39.589684,0,1,142,55.464756,55.464756,0,1,2863,4952.2383,4952.2383,90.72,0.32395107
54,53,10.065217,596.16,1.165,2715,15096.213,15096.213,285.12,0.85248125,3477,24479.752,24479.752,440.64,0.9324028,234,1317.631,1317.631,77.76,0.68488264,368,1898.149,1898.149,116.64,0.8578101,297,1397.0063,1397.0063,103.68,0.92412853,34056,154799.2,154799.2,596.16,0.89497,12866,48407.6,48407.6,311.04,0.6984682
55,54,31.5,51.84,1.165,138,62.71633,62.71633,0,1,125,15.091118,15.091118,0,1,115,22.73467,22.73467,0,1,126,9.211461,9.211461,0,1,139,19.598854,19.598854,0,1,139,6.0756445,6.0756445,0,1,923,2012.2144,2012.2144,51.84,0.9381764
56,55,12,25.92,1.173,126,25.355173,25.355173,0,1,127,11.4,11.4,0,1,106,9.827586,9.827586,0,1,132,16.706896,16.706896,0,1,128,20.048275,20.048275,0,1,133,-0.58965516,-0.58965516,0,1,1160,1270.7069,1270.7069,25.92,0
57,56,30,64.8,1.246,202,142.56017,142.56017,12.96,1,129,7.6655173,7.6655173,0,1,108,5.8965516,5.8965516,0,1,125,12.186207,12.186207,0,1,142,35.772415,35.772415,0,1,141,29.286207,29.286207,0,1,1200,1204.6655,1204.6655,51.84,0.6980404
58,57,5.5,51.84,1.29,174,147.8069,147.8069,12.96,1,122,13.365518,13.365518,0,1,108,11.793103,11.793103,0,1,128,22.603449,22.603449,0,1,134,30.268965,30.268965,0,1,142,31.84138,31.84138,0,1,858,1208.5966,1208.5966,51.84,0.9266373
59,58,10.5,207.36,1.327,534,1903.6367,1903.6367,116.64,0.8704549,128,77.61146,77.61146,0,1,109,37.6298,37.6298,0,1,129,40.17765,40.17765,0,1,136,55.464756,55.464756,0,1,154,86.82292,86.82292,0,1,4146,16763.313,16763.313,194.4,0.7373202
60,59,18.5,51.84,1.386,146,70.163895,70.163895,0,1,126,5.8796563,5.8796563,0,1,103,4.1157594,4.1157594,0,1,132,21.166761,21.166761,0,1,125,19.402864,19.402864,0,1,140,4.311748,4.311748,0,1,801,1228.0642,1228.0642,51.84,0.829748
61,60,21.5,51.84,1.386,120,20.578796,20.578796,0,1,127,14.307163,14.307163,0,1,107,17.44298,17.44298,0,1,123,-4.1157594,-4.1157594,0,1,129,11.955301,11.955301,0,1,145,27.242407,27.242407,0,1,2912,5016.9146,5016.9146,51.84,0.6395952
62,61,13.909091,427.68,1.387,2272,8376.55,8376.55,155.52,0.64730453,6182,24057.396,24057.396,311.04,0.91041505,314,1256.0906,1256.0906,77.76,0.6427685,604,1831.7089,1831.7089,90.72,0.7445191,447,1350.949,1350.949,77.76,0.90261126,47332,155412.64,155412.64,414.72,0.9410924,19249,61345.508,61345.508,298.08,0.6963162
63,62,6.6296296,349.92,1.393,429,2311.8809,2311.8809,155.52,0.7585626,128,130.52837,130.52837,0,1,113,119.749,119.749,0,1,129,39.393696,39.393696,0,1,133,108.773636,108.773636,0,1,148,119.16103,119.16103,0,1,4765,25529.074,25529.074,349.92,0.66723084
64,63,7.5,51.84,1.408,124,28.614326,28.614326,0,1,120,11.759313,11.759313,0,1,109,24.10659,24.10659,0,1,128,16.07106,16.07106,0,1,121,1.7638968,1.7638968,0,1,138,15.875072,15.875072,0,1,1207,1634.7404,1634.7404,51.84,0.75530976
65,64,19.166666,77.76,1.417,197,191.87277,191.87277,12.96,1,126,22.538681,22.538681,0,1,106,9.995416,9.995416,0,1,129,31.162178,31.162178,0,1,126,14.503152,14.503152,0,1,142,14.699141,14.699141,0,1,693,1319.7428,1319.7428,77.76,0.61794513
66,65,11.75,51.84,1.417,117,23.518625,23.518625,0,1,122,7.4475646,7.4475646,0,1,107,16.463037,16.463037,0,1,129,23.714613,23.714613,0,1,128,33.31805,33.31805,0,1,140,29.594269,29.594269,0,1,1265,1711.372,1711.372,51.84,0.77456856
67,66,23.428572,181.44,1.418,365,974.651,974.651,64.8,0.7283347,131,72.90774,72.90774,0,1,115,63.892265,63.892265,0,1,130,40.961605,40.961605,0,1,142,50.173065,50.173065,0,1,145,66.048134,66.048134,0,1,2875,10251.513,10251.513,181.44,0.8228735
68,67,7,64.8,1.422,136,67.417244,67.417244,0,1,128,25.944828,25.944828,0,1,107,11.006897,11.006897,0,1,128,6.87931,6.87931,0,1,127,46.58276,46.58276,0,1,139,16.313793,16.313793,0,1,2624,3161.0852,3161.0852,64.8,0.4533978
69,68,10.166667,77.76,1.43,146,90.413795,90.413795,0,1,128,22.996552,22.996552,0,1,108,22.996552,22.996552,0,1,131,42.455173,42.455173,0,1,126,28.893103,28.893103,0,1,144,30.66207,30.66207,0,1,1006,1509.5172,1509.5172,77.76,0.58250034
70,69,19.2,64.8,1.444,142,76.655174,76.655174,0,1,127,13.75862,13.75862,0,1,106,13.168965,13.168965,0,1,123,20.44138,20.44138,0,1,133,35.968964,35.968964,0,1,141,20.637932,20.637932,0,1,1037,1541.7878,1541.7878,64.8,0.3919336
71,70,2.6333334,388.8,1.459,3485,14930.995,14930.995,181.44,0.95249754,8205,31713.885,31713.885,285.12,0.68772656,434,1645.9117,1645.9117,103.68,0.53646034,611,2303.0613,2303.0613,77.76,0.7413644,416,1729.7948,1729.7948,103.68,0.88935095,45594,198195.38,198195.38,388.8,0.764249,18368,51893.21,51893.21,194.4,0.6801273
72,71,25.571428,272.16,1.467,593,2054.5552,2054.5552,116.64,0.3307494,131,63.486206,63.486206,0,1,111,63.093105,63.093105,0,1,133,121.272415,121.272415,0,1,144,106.53104,106.53104,0,1,159,172.1793,172.1793,0,1,4519,19084.19,19084.19,233.28,0.33177063
73,72,9.5,77.76,1.467,203,225.58281,225.58281,25.92,0,122,16.463037,16.463037,0,1,109,26.262465,26.262465,0,1,132,37.6298,37.6298,0,1,126,37.825787,37.825787,0,1,141,24.694555,24.694555,0,1,734,1682.5616,1682.5616,77.76,0.922321
74,73,16.28,324,1.475,122,85.30345,85.30345,0,1,127,59.35862,59.35862,0,1,119,130.3138,130.3138,0,1,134,72.33103,72.33103,0,1,136,53.26552,53.26552,0,1,144,100.24138,100.24138,0,1,1446,8320.231,8320.231,324,0.39234197
75,74,3.3548386,401.76,1.475,2710,8786.845,8786.845,181.44,0.78187823,3898,18409.23,18409.23,298.08,0.89183617,250,1045.4586,1045.4586,77.76,0.67104805,409,1438.3655,1438.3655,90.72,0.9939366,313,1087.9138,1087.9138,77.76,0.7945751,33086,121478.69,121478.69,388.8,0.9031101,12584,45776.26,45776.26,259.2,0.827177
76,75,16,77.76,1.481,121,44.224136,44.224136,0,1,121,3.3413794,3.3413794,0,1,117,16.903448,16.903448,0,1,128,22.013794,22.013794,0,1,126,29.48276,29.48276,0,1,139,12.57931,12.57931,0,1,691,1327.5104,1327.5104,77.76,0.33562198
77,76,19.875,103.68,1.504,235,536.2247,536.2247,51.84,0.86703175,127,49.193123,49.193123,0,1,108,26.654442,26.654442,0,1,130,30.378223,30.378223,0,1,136,58.99255,58.99255,0,1,145,39.785675,39.785675,0,1,1233,3041.5596,3041.5596,64.8,0.80633545
78,77,29,207.36,1.504,397,1207.0934,1207.0934,90.72,0.85616946,133,127.980515,127.980515,0,1,112,51.544987,51.544987,0,1,132,85.84298,85.84298,0,1,142,88.39083,88.39083,0,1,148,92.3106,92.3106,0,1,4419,14854.56,14854.56,181.44,0.78414845
79,78,8.4,64.8,1.555,119,37.6298,37.6298,0,1,126,32.14212,32.14212,0,1,110,31.162178,31.162178,0,1,128,34.297993,34.297993,0,1,126,26.654442,26.654442,0,1,135,-4.507736,-4.507736,0,1,1928,2472.0034,2472.0034,64.8,0.58802
80,79,22,38.88,1.562,120,25.944828,25.944828,0,1,130,21.031034,21.031034,0,1,107,11.4,11.4,0,1,126,18.672413,18.672413,0,1,130,21.62069,21.62069,0,1,143,18.082758,18.082758,0,1,1299,1257.3414,1257.3414,38.88,0
81,80,21,90.72,1.584,217,399.7862,399.7862,51.84,0.7939767,125,11.793103,11.793103,0,1,113,25.944828,25.944828,0,1,128,15.92069,15.92069,0,1,127,1.7689655,1.7689655,0,1,143,36.951725,36.951725,0,1,772,1242.1577,1242.1577,64.8,0.8259732
82,81,9.875,103.68,1.592,179,269.2558,269.2558,25.92,0,121,2.5551724,2.5551724,0,1,114,62.110344,62.110344,0,1,134,58.96552,58.96552,0,1,127,23.979311,23.979311,0,1,136,13.75862,13.75862,0,1,1078,2113.5928,2113.5928,77.76,0.5900386
83,82,27.333334,466.56,1.592,2009,7731.884,7731.884,207.36,0.8313814,2501,18654.166,18654.166,375.84,0.9679438,244,1049.5466,1049.5466,51.84,0.6681469,386,1455.3549,1455.3549,90.72,0.82561636,287,1077.153,1077.153,64.8,0.7086437,30526,123735.34,123735.34,466.56,0.97380376,13116,49554.734,49554.734,324,0.99618244
84,83,22.166666,77.76,1.635,135,79.99655,79.99655,0,1,136,30.072414,30.072414,0,1,110,2.9482758,2.9482758,0,1,129,12.972414,12.972414,0,1,134,11.4,11.4,0,1,142,29.671288,29.671288,0,1,1088,1616.1365,1616.1365,77.76,0.8937762
85,84,28.666666,38.88,1.657,112,14.503152,14.503152,0,1,125,11.367335,11.367335,0,1,104,6.8595986,6.8595986,0,1,127,5.095702,5.095702,0,1,138,17.63897,17.63897,0,1,139,8.427507,8.427507,0,1,1457,1377.4453,1377.4453,38.88,0.501807
86,85,20.2,64.8,1.657,124,42.529514,42.529514,0,1,127,5.6836677,5.6836677,0,1,111,22.538681,22.538681,0,1,129,35.473927,35.473927,0,1,124,12.739255,12.739255,0,1,139,29.006304,29.006304,0,1,1282,2497.482,2497.482,64.8,0.8552276
87,86,12.166667,155.52,1.665,223,443.32608,443.32608,25.92,0,131,38.217766,38.217766,0,1,115,53.70086,53.70086,0,1,132,73.88768,73.88768,0,1,129,55.07278,55.07278,0,1,147,53.112892,53.112892,0,1,1556,5745.404,5745.404,155.52,0.44177344
88,87,31.166666,77.76,1.709,438,439.21033,439.21033,12.96,1,132,39.589684,39.589684,0,1,109,21.950716,21.950716,0,1,133,56.4447,56.4447,0,1,139,24.890545,24.890545,0,1,150,63.3043,63.3043,0,1,2176,3738.1414,3738.1414,77.76,0.27954072
89,88,6.5,51.84,1.723,132,76.631516,76.631516,0,1,135,24.498568,24.498568,0,1,112,31.162178,31.162178,0,1,127,12.739255,12.739255,0,1,127,28.418339,28.418339,0,1,135,4.8997135,4.8997135,0,1,911,1716.8556,1716.8556,51.84,0.7650857
